workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_profile_stat_score_200s,gpu_memory_peak_mib_peak_200s,smact_profile_stat_score_200s,smocc_profile_stat_score_200s,smact_profile_stat_score_200s_normalized,smocc_profile_stat_score_200s_normalized,drama_profile_stat_score_200s_normalized,gpu_memory_peak_mib_peak_200s_normalized,lucid_style_pressure_score_200s,lucid_style_ss_200s,lucid_style_class_200s
resnet34_cifar100_bs32_20e_1gpu,2026-05-01_07-47-27_b77f0300,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,1,single,743.21,746.49,0,1002.0,0.0921,0.06448295454545452,1004.0,0.20930492424242422,0.08322916666666665,0.23003278484589798,0.17048508936191892,0.12294484697961776,0.033630334293562,0.23003278484589798,1,Medium
resnet34_cifar100_bs32_50e_1gpu,2026-05-01_07-59-59_0fe794d3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,1,single,1921.1,1924.56,0,1002.0,0.0921,0.06337310606060605,1004.0,0.19904166666666664,0.08142424242424243,0.21875313755481077,0.16678791584588964,0.12082878153097161,0.033630334293562,0.21875313755481077,0,Tiny
resnet34_cifar100_bs64_20e_1gpu,2026-05-01_08-32-08_973a2d99,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,1,single,370.15,373.51,0,1016.0,0.1082,0.07203195488721803,1018.0,0.1952481203007519,0.07856390977443607,0.21458390915202993,0.1609288632212242,0.13733796370960513,0.034099283178133585,0.21458390915202993,0,Tiny
resnet34_cifar100_bs64_50e_1gpu,2026-05-01_08-38-27_f49c74be,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,1,single,1002.53,1005.9,0,1016.0,0.1082,0.06387593984962404,1018.0,0.19411090225563907,0.07732894736842105,0.21333407026342682,0.15839918901468905,0.1217874972672895,0.034099283178133585,0.21333407026342682,0,Tiny
resnet50_imagenet_bs128_1gpu,2026-05-01_08-55-19_6c435383,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,1,single,1866.64,1870.75,0,13236.0,10.416,0.5244868421052632,13238.0,0.7655263157894736,0.38270864661654136,0.8413378277231178,0.7839333304791003,1.0,0.44342466671132846,1.0,2,Jumbo
resnet50_imagenet_bs32_1gpu,2026-05-01_09-26-35_d06673fa,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,1,single,2087.6,2091.71,0,3934.0,2.6099,0.43467910447761193,3944.0,0.5030018656716418,0.3259514925373134,0.5528150871840659,0.6676730232735889,0.8287702752138306,0.13210960005359415,0.8287702752138306,2,Jumbo
resnet50_imagenet_bs64_1gpu,2026-05-01_10-01-33_6458f79c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,1,single,1946.88,1951.05,0,7106.0,5.2119,0.4860921052631579,7118.0,0.7071390977443609,0.3582105263157895,0.7771684135780128,0.7337518328630075,0.9267956147612955,0.23842701145575132,0.9267956147612955,2,Jumbo
unet_voc_1gpu,2026-05-01_10-34-10_3eeb5b93,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/unet_voc_1gpu.yaml,1,single,1878.16,1880.22,0,9910.0,3.3243,0.30578358208955225,5636.0,0.5279850746268657,0.27372947761194033,0.5802724303457625,0.5607024114342494,0.5830147823387765,0.1887854223889596,0.5830147823387765,1,Medium
vgg16_imagenet_bs128_1gpu,2026-05-01_18-44-19_d39016c2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,1,single,2668.29,2673.42,0,21864.0,9.6625,0.4225582706766917,21668.0,0.6313609022556391,0.32493796992481205,0.6938857607595927,0.6655969422543634,0.8056603841205331,0.7257988879212166,0.8056603841205331,2,Jumbo
vgg16_imagenet_bs32_1gpu,2026-05-01_17-03-19_86ae23e6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,1,single,3032.79,3038.08,0,6684.0,3.0482,0.4437723880597015,6680.0,0.8281417910447761,0.42765485074626863,0.9101542313484042,0.8760003057285894,0.8461077617856378,0.2237556106384404,0.9101542313484042,2,Jumbo
vgg16_imagenet_bs64_1gpu,2026-05-01_17-57-24_8fde35fb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,1,single,2803.88,2809.21,0,11760.0,5.253,0.42690977443609024,11776.0,0.8329135338345864,0.4270921052631579,0.9153985288081097,0.874847588264045,0.8139570722546563,0.39445300462249616,0.9153985288081097,2,Jumbo
xception_imagenet_bs128_1gpu,2026-05-01_11-05-43_1dc25a83,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs128_1gpu.yaml,1,single,2853.57,2857.58,0,21236.0,16.2518,0.43607089552238804,21004.0,0.8220615671641791,0.48819029850746265,0.9034718714526556,1.0,0.8314238995434508,0.7035573122529645,1.0,2,Jumbo
xception_imagenet_bs32_1gpu,2026-05-01_11-53-26_abdd42a1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs32_1gpu.yaml,1,single,2995.01,2999.0,0,5918.0,4.0688,0.36466417910447757,5922.0,0.7713544776119403,0.4275167910447761,0.8477431633806858,0.875717506783353,0.6952780314578233,0.19836537817377906,0.875717506783353,2,Jumbo
xception_imagenet_bs64_1gpu,2026-05-01_12-43-31_31c73ab6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs64_1gpu.yaml,1,single,2941.99,2945.98,0,11106.0,8.1298,0.41044029850746266,10978.0,0.8055373134328359,0.4704440298507463,0.8853111897721878,0.9636488707150228,0.7825559490872572,0.367722918201916,0.9636488707150228,2,Jumbo
xlnet_base_cased_wiki_bs8_2gpu,2026-05-03_23-54-28_a28ba9ef,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,2,gpu_a,3503.4,3516.79,0,9192.0,4.3858,0.21406967213114753,8890.0,0.8301229508196721,0.31893306010928957,0.9123315891047662,0.653296595783159,0.4081507007342317,0.2977825417029544,0.9123315891047662,2,Jumbo
xlnet_base_cased_wiki_bs8_2gpu,2026-05-03_23-54-28_a28ba9ef,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,2,gpu_b,3503.4,3516.79,0,9192.0,4.3858,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.014336437328331212,0.014336437328331212,0,Tiny
