workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_aegis_profile_risk_full,drama_ewma_full,drama_max_full,drama_mean_full,drama_median_full,drama_mode_full,drama_p95_full,drama_profile_stat_score_full,gpu_memory_peak_mib_peak_full,smact_aegis_profile_risk_full,smact_ewma_full,smact_max_full,smact_mean_full,smact_median_full,smact_mode_full,smact_p95_full,smact_profile_stat_score_full,smocc_aegis_profile_risk_full,smocc_ewma_full,smocc_max_full,smocc_mean_full,smocc_median_full,smocc_mode_full,smocc_p95_full,smocc_profile_stat_score_full,coarse_resource_label
resnet18_cifar100_bs64_20e_1gpu,2026-05-01_07-21-40_dc196945,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,1,single,239.16,242.17,0,796.0,0.0652,0.05038446578066065,0.0424628631226427,0.083,0.048975,0.05,0.059,0.0600999999999999,0.06024375,798.0,0.1696101210397559,0.1417967341590238,0.234,0.16529375,0.177,0.177,0.1943499999999998,0.1883234375,0.06317846846440307,0.0530013738576123,0.088,0.0617125,0.066,0.07,0.072,0.07142812500000001,light
resnet18_cifar100_bs64_50e_1gpu,2026-05-01_07-25-48_cbc5774e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,1,single,600.67,603.72,0,796.0,0.0652,0.050741642387323725,0.0418136873437812,0.087,0.0491528822055137,0.048,0.047,0.064,0.05778822055137842,798.0,0.1701857775384344,0.1438709297026097,0.251,0.1668721804511278,0.175,0.182,0.195,0.19371804511278196,0.06345678915991045,0.05350911152686,0.095,0.0622180451127819,0.066,0.069,0.0720999999999999,0.07305451127819548,light
resnet34_cifar100_bs128_20e_1gpu,2026-05-01_07-35-57_67ce5665,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,1,single,188.74,192.12,0,1074.0,0.1419,0.07773383022868063,0.0680525084147225,0.11,0.0693828125,0.0675,0.063,0.106,0.077470703125,1076.0,0.22249189085411833,0.2020988134164733,0.293,0.20171875,0.2085,0.232,0.27765,0.2338046875,0.08785914157353697,0.0794115662941479,0.117,0.079375,0.082,0.082,0.11065,0.09009375,light
resnet34_cifar100_bs128_50e_1gpu,2026-05-01_07-39-14_9b62aa8c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,1,single,483.65,487.07,0,1074.0,0.1419,0.07578236169179553,0.0648894467671821,0.114,0.06824,0.064,0.064,0.106,0.07756,1076.0,0.22565403592995809,0.2075699898736786,0.341,0.2042461538461538,0.208,0.208,0.2828,0.24031153846153847,0.08849928749541923,0.0811417653662923,0.119,0.0798553846153846,0.082,0.082,0.111,0.09071384615384614,light
resnet34_cifar100_bs32_20e_1gpu,2026-05-01_07-47-27_b77f0300,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,1,single,743.21,746.49,0,1002.0,0.0921,0.06276084976441518,0.06201476920081,0.098,0.0570286298568507,0.051,0.05,0.081,0.06400715746421268,1004.0,0.18970458189344025,0.1916735422976875,0.273,0.1799447852760736,0.185,0.197,0.2021999999999999,0.2087361963190184,0.0753871882097979,0.0758689982379648,0.109,0.0710797546012269,0.073,0.079,0.0815999999999999,0.08301993865030673,light
resnet34_cifar100_bs32_50e_1gpu,2026-05-01_07-59-59_0fe794d3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,1,single,1921.1,1924.56,0,1002.0,0.0921,0.059951674044418125,0.0545789183998948,0.098,0.0552277777777777,0.051,0.052,0.079,0.06405694444444443,1004.0,0.18629279267153354,0.1818148214797851,0.257,0.1783563492063491,0.184,0.184,0.201,0.20083908730158728,0.0735003633484904,0.0716173264098348,0.103,0.0703341269841269,0.072,0.072,0.0800499999999999,0.07933353174603172,light
resnet34_cifar100_bs64_20e_1gpu,2026-05-01_08-32-08_973a2d99,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,1,single,370.15,373.51,0,1016.0,0.1082,0.06591343760195512,0.0584837099219906,0.096,0.0591700404858299,0.054,0.052,0.092,0.06529251012145748,1018.0,0.19242514808215996,0.1796520093326885,0.242,0.1790485829959514,0.184,0.183,0.227,0.19701214574898784,0.07743381520659705,0.0719741272231494,0.097,0.0717611336032388,0.073,0.073,0.093,0.07869028340080969,light
resnet34_cifar100_bs64_50e_1gpu,2026-05-01_08-38-27_f49c74be,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,1,single,1002.53,1005.9,0,1016.0,0.1082,0.0576064144194809,0.0462791703834543,0.098,0.0541464872944693,0.053,0.052,0.077,0.06428662182361733,1018.0,0.17676994625263717,0.151532699808755,0.293,0.1745470852017937,0.183,0.184,0.198,0.20863677130044841,0.07098013141678895,0.0603151445012366,0.096,0.0696053811659192,0.073,0.074,0.081,0.0781513452914798,light
resnet50_imagenet_bs128_1gpu,2026-05-01_08-55-19_6c435383,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,1,single,1866.64,1870.75,0,13236.0,10.416,0.4992291225961106,0.4205626939385619,0.58,0.5023537964458804,0.506,0.488,0.568,0.5190884491114701,13238.0,0.706877152673815,0.5954868013253084,0.817,0.7110218093699515,0.715,0.683,0.806,0.7315054523424879,0.36713196412295096,0.3096191327438232,0.426,0.3689087237479806,0.371,0.353,0.419,0.37972718093699515,light
resnet50_imagenet_bs32_1gpu,2026-05-01_09-26-35_d06673fa,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,1,single,2087.6,2091.71,0,3934.0,2.6099,0.41246268682017145,0.3552178901378288,0.451,0.4206328571428571,0.43,0.428,0.444,0.4324082142857143,3944.0,0.6382560601696463,0.5500778121071563,0.699,0.6509464285714286,0.665,0.663,0.687,0.6694866071428571,0.3096685425014788,0.267689170005915,0.339,0.315985,0.322,0.321,0.333,0.32449625000000004,light
