recorded_at,run_id,runner_status,workload_status,failure_stage,failure_reason,measurement_recorded,task_id,task_path,workdir,gpu_uuid,gpu_id,launcher_pid,tracked_pid_after_ttfk,tracked_pid_after_window,launch_wall_time,finished_wall_time,ttfk_wait_seconds,window_seconds,summary_windows_requested,summary_windows_collected,max_summary_window_seconds,time_from_ttfk_to_window_ready_seconds,total_runtime_seconds,time_from_window_ready_to_finish_seconds,event_path,out_log,err_log,time_log,terminal_event,return_code,terminal_failure_reason,output_csv,command_to_execute,num_gpus_requested,gpu_memory_requirement_mib,gpu_memory_estimate_mib,source_suite,source_suite_path
2026-05-05T02:37:26.438896,solo_0001_bert_base_wiki_bs32_1gpu_7b6b39ce,completed,completed,,,True,7d6844e3-f96e-4bd6-816d-690c766121b9,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,281489,281584,281584,2026-05-05T02:22:18.028341,2026-05-05T02:37:26.438896,15.384848839996266,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.24547874700511,908.3378549049958,862.7075273179944,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0001_bert_base_wiki_bs32_1gpu_7b6b39ce.jsonl,/home/ehyo/AEGIS/out-2026-05-05_02:22:18-7d6844e3-f96e-4bd6-816d-690c766121b9.log,/home/ehyo/AEGIS/err-2026-05-05_02:22:18-7d6844e3-f96e-4bd6-816d-690c766121b9.log,/home/ehyo/AEGIS/time-2026-05-05_02:22:18-7d6844e3-f96e-4bd6-816d-690c766121b9.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/bert_base_wiki_train.py,1,19828.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T03:22:44.286099,solo_0002_bert_large_wiki_bs8_1gpu_d2998ae4,completed,completed,,,True,41508a46-5710-447f-a85c-a3ccabc9d73f,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_large_wiki_bs8_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,290565,290628,290628,2026-05-05T02:37:27.025329,2026-05-05T03:22:44.286099,17.419454957998823,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.29264117899584,2717.1886793039885,2669.476583166994,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0002_bert_large_wiki_bs8_1gpu_d2998ae4.jsonl,/home/ehyo/AEGIS/out-2026-05-05_02:37:27-41508a46-5710-447f-a85c-a3ccabc9d73f.log,/home/ehyo/AEGIS/err-2026-05-05_02:37:27-41508a46-5710-447f-a85c-a3ccabc9d73f.log,/home/ehyo/AEGIS/time-2026-05-05_02:37:27-41508a46-5710-447f-a85c-a3ccabc9d73f.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/bert_large_wiki_train.py,1,12622.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T03:48:08.314627,solo_0003_dlrm_criteo_bs32768_1gpu_12f420cd,completed,completed,,,True,4af19e80-9cc7-4d49-a3cd-9b56a1233e4c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/dlrm_criteo_bs32768_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,316555,316619,316619,2026-05-05T03:22:44.833954,2026-05-05T03:48:08.314627,6.114486352991662,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.555080503007048,1523.408148114002,1486.7385812580033,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0003_dlrm_criteo_bs32768_1gpu_12f420cd.jsonl,/home/ehyo/AEGIS/out-2026-05-05_03:22:44-4af19e80-9cc7-4d49-a3cd-9b56a1233e4c.log,/home/ehyo/AEGIS/err-2026-05-05_03:22:44-4af19e80-9cc7-4d49-a3cd-9b56a1233e4c.log,/home/ehyo/AEGIS/time-2026-05-05_03:22:44-4af19e80-9cc7-4d49-a3cd-9b56a1233e4c.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,"python evaluation/workloads/training/scripts/clean/run_dlrm_criteo.py --raw_data_file /raid/datasets/criteo/data/day --epochs 1 --num_batches 10000 --mini_batch_size 32768 --learning_rate 0.05 --num_workers 16
",1,1468.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T03:53:12.901914,solo_0004_efficientnet_cifar100_bs128_20e_1gpu_c88aecbd,completed,completed,,,True,fe622b9e-5769-4235-85ec-92f3ff5d2727,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,330722,330786,330786,2026-05-05T03:48:08.878963,2026-05-05T03:53:12.901914,8.06939827100723,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.100470263001625,303.9495732369978,265.77970470298897,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0004_efficientnet_cifar100_bs128_20e_1gpu_c88aecbd.jsonl,/home/ehyo/AEGIS/out-2026-05-05_03:48:08-fe622b9e-5769-4235-85ec-92f3ff5d2727.log,/home/ehyo/AEGIS/err-2026-05-05_03:48:08-fe622b9e-5769-4235-85ec-92f3ff5d2727.log,/home/ehyo/AEGIS/time-2026-05-05_03:48:08-fe622b9e-5769-4235-85ec-92f3ff5d2727.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,"python evaluation/workloads/training/scripts/clean/efficientnet_cifar100_train.py --batch_size 128 --epochs 20
",1,866.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T04:05:36.614966,solo_0005_efficientnet_cifar100_bs128_50e_1gpu_a53edb55,completed,completed,,,True,eacc27d2-2081-464a-86a6-3a2ab0e1032b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,334723,334786,334786,2026-05-05T03:53:13.487452,2026-05-05T04:05:36.614966,8.166140499000903,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.149508881993825,743.0549465229997,704.739297142005,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0005_efficientnet_cifar100_bs128_50e_1gpu_a53edb55.jsonl,/home/ehyo/AEGIS/out-2026-05-05_03:53:13-eacc27d2-2081-464a-86a6-3a2ab0e1032b.log,/home/ehyo/AEGIS/err-2026-05-05_03:53:13-eacc27d2-2081-464a-86a6-3a2ab0e1032b.log,/home/ehyo/AEGIS/time-2026-05-05_03:53:13-eacc27d2-2081-464a-86a6-3a2ab0e1032b.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/efficientnet_cifar100_train.py --batch_size 128 --epochs 50,1,866.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T04:25:26.197776,solo_0006_efficientnet_cifar100_bs32_20e_1gpu_8158ccb6,completed,completed,,,True,f3768a11-2d1a-4136-bf83-12e1e8185a6a,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,343559,343622,343622,2026-05-05T04:05:37.211752,2026-05-05T04:25:26.197776,8.10042982599407,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.148290598997846,1188.912080248003,1150.663359823011,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0006_efficientnet_cifar100_bs32_20e_1gpu_8158ccb6.jsonl,/home/ehyo/AEGIS/out-2026-05-05_04:05:37-f3768a11-2d1a-4136-bf83-12e1e8185a6a.log,/home/ehyo/AEGIS/err-2026-05-05_04:05:37-f3768a11-2d1a-4136-bf83-12e1e8185a6a.log,/home/ehyo/AEGIS/time-2026-05-05_04:05:37-f3768a11-2d1a-4136-bf83-12e1e8185a6a.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,"python evaluation/workloads/training/scripts/clean/efficientnet_cifar100_train.py --batch_size 32 --epochs 20
",1,666.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T05:12:19.468359,solo_0007_efficientnet_cifar100_bs32_50e_1gpu_bd71745b,completed,completed,,,True,790ca0a4-f6a1-42b5-8d11-c15b49df3d20,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,355357,355421,355421,2026-05-05T04:25:26.850438,2026-05-05T05:12:19.468359,8.141733718992327,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.08642856500228,2812.545250166004,2774.317087882009,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0007_efficientnet_cifar100_bs32_50e_1gpu_bd71745b.jsonl,/home/ehyo/AEGIS/out-2026-05-05_04:25:26-790ca0a4-f6a1-42b5-8d11-c15b49df3d20.log,/home/ehyo/AEGIS/err-2026-05-05_04:25:26-790ca0a4-f6a1-42b5-8d11-c15b49df3d20.log,/home/ehyo/AEGIS/time-2026-05-05_04:25:26-790ca0a4-f6a1-42b5-8d11-c15b49df3d20.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,"python evaluation/workloads/training/scripts/clean/efficientnet_cifar100_train.py --batch_size 32 --epochs 50
",1,666.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T05:21:50.897170,solo_0008_efficientnet_cifar100_bs64_20e_1gpu_f8427cb7,completed,completed,,,True,e8ddacfe-4e4e-48c8-8e25-02d5f69cd0c9,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs64_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,382422,382485,382485,2026-05-05T05:12:20.037287,2026-05-05T05:21:50.897170,8.184562961003394,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.59919226799684,570.7867661930068,532.0030109640065,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0008_efficientnet_cifar100_bs64_20e_1gpu_f8427cb7.jsonl,/home/ehyo/AEGIS/out-2026-05-05_05:12:20-e8ddacfe-4e4e-48c8-8e25-02d5f69cd0c9.log,/home/ehyo/AEGIS/err-2026-05-05_05:12:20-e8ddacfe-4e4e-48c8-8e25-02d5f69cd0c9.log,/home/ehyo/AEGIS/time-2026-05-05_05:12:20-e8ddacfe-4e4e-48c8-8e25-02d5f69cd0c9.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,"python evaluation/workloads/training/scripts/clean/efficientnet_cifar100_train.py --batch_size 64 --epochs 20
",1,720.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T05:45:55.430330,solo_0009_efficientnet_cifar100_bs64_50e_1gpu_ad28cc32,completed,completed,,,True,21d45b16-759d-4010-a966-3103badc74a6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs64_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,388785,388848,388848,2026-05-05T05:21:51.536067,2026-05-05T05:45:55.430330,8.262218871997902,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.60580395899888,1443.819785418993,1404.9517625879962,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0009_efficientnet_cifar100_bs64_50e_1gpu_ad28cc32.jsonl,/home/ehyo/AEGIS/out-2026-05-05_05:21:51-21d45b16-759d-4010-a966-3103badc74a6.log,/home/ehyo/AEGIS/err-2026-05-05_05:21:51-21d45b16-759d-4010-a966-3103badc74a6.log,/home/ehyo/AEGIS/time-2026-05-05_05:21:51-21d45b16-759d-4010-a966-3103badc74a6.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,"python evaluation/workloads/training/scripts/clean/efficientnet_cifar100_train.py --batch_size 64 --epochs 50
",1,720.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T06:13:58.982376,solo_0010_efficientnet_imagenet_bs128_1gpu_c495ca3c,completed,completed,,,True,0474c7cd-f997-4d2c-b80d-d4933b1ef62a,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs128_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,403782,403846,403846,2026-05-05T05:45:56.059814,2026-05-05T06:13:58.982376,8.214838965999661,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.489611504002823,1682.8490802990127,1644.1446298290102,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0010_efficientnet_imagenet_bs128_1gpu_c495ca3c.jsonl,/home/ehyo/AEGIS/out-2026-05-05_05:45:56-0474c7cd-f997-4d2c-b80d-d4933b1ef62a.log,/home/ehyo/AEGIS/err-2026-05-05_05:45:56-0474c7cd-f997-4d2c-b80d-d4933b1ef62a.log,/home/ehyo/AEGIS/time-2026-05-05_05:45:56-0474c7cd-f997-4d2c-b80d-d4933b1ef62a.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/efficientnet_imagenet_train.py --batch_size 128,1,12666.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T06:50:34.248449,solo_0011_efficientnet_imagenet_bs32_1gpu_d1224a6f,completed,completed,,,True,ce0687bb-d3aa-4ed3-b721-1accd567730e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs32_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,419590,419654,419654,2026-05-05T06:13:59.553629,2026-05-05T06:50:34.248449,8.310408464007196,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.55163141198864,2194.621616340999,2155.759576465003,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0011_efficientnet_imagenet_bs32_1gpu_d1224a6f.jsonl,/home/ehyo/AEGIS/out-2026-05-05_06:13:59-ce0687bb-d3aa-4ed3-b721-1accd567730e.log,/home/ehyo/AEGIS/err-2026-05-05_06:13:59-ce0687bb-d3aa-4ed3-b721-1accd567730e.log,/home/ehyo/AEGIS/time-2026-05-05_06:13:59-ce0687bb-d3aa-4ed3-b721-1accd567730e.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/efficientnet_imagenet_train.py --batch_size 32,1,3752.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T07:18:53.838501,solo_0012_efficientnet_imagenet_bs64_1gpu_98934577,completed,completed,,,True,d6394fd4-2b4d-4488-9ab3-272f80aa7c0b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs64_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,440045,440110,440110,2026-05-05T06:50:34.791494,2026-05-05T07:18:53.838501,8.356203388990252,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.452621286007343,1698.974163564999,1660.1653388900013,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0012_efficientnet_imagenet_bs64_1gpu_98934577.jsonl,/home/ehyo/AEGIS/out-2026-05-05_06:50:34-d6394fd4-2b4d-4488-9ab3-272f80aa7c0b.log,/home/ehyo/AEGIS/err-2026-05-05_06:50:34-d6394fd4-2b4d-4488-9ab3-272f80aa7c0b.log,/home/ehyo/AEGIS/time-2026-05-05_06:50:34-d6394fd4-2b4d-4488-9ab3-272f80aa7c0b.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/efficientnet_imagenet_train.py --batch_size 64,1,6692.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T11:21:19.340164,solo_0013_gpt2_xl_wiki_bs2_1gpu_c7de8d6f,completed,completed,,,True,42d5446b-b66b-4b61-b362-32c98a799354,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_xl_wiki_bs2_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,455747,455810,455810,2026-05-05T07:18:54.423455,2026-05-05T11:21:19.340164,37.90996389799693,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.025255828993977,14544.846102806989,14476.910883079996,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0013_gpt2_xl_wiki_bs2_1gpu_c7de8d6f.jsonl,/home/ehyo/AEGIS/out-2026-05-05_07:18:54-42d5446b-b66b-4b61-b362-32c98a799354.log,/home/ehyo/AEGIS/err-2026-05-05_07:18:54-42d5446b-b66b-4b61-b362-32c98a799354.log,/home/ehyo/AEGIS/time-2026-05-05_07:18:54-42d5446b-b66b-4b61-b362-32c98a799354.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/gpt2_xl_wiki_train.py,1,,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T12:11:59.988751,solo_0014_inception_imagenet_bs128_1gpu_8fa1e322,completed,completed,,,True,66236061-7fd2-4fc3-8f3b-fa9c737688c1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs128_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,590494,590557,590557,2026-05-05T11:21:19.913935,2026-05-05T12:11:59.988751,9.267761677998353,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.521389660978457,3040.002379544981,3000.2132282060047,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0014_inception_imagenet_bs128_1gpu_8fa1e322.jsonl,/home/ehyo/AEGIS/out-2026-05-05_11:21:19-66236061-7fd2-4fc3-8f3b-fa9c737688c1.log,/home/ehyo/AEGIS/err-2026-05-05_11:21:19-66236061-7fd2-4fc3-8f3b-fa9c737688c1.log,/home/ehyo/AEGIS/time-2026-05-05_11:21:19-66236061-7fd2-4fc3-8f3b-fa9c737688c1.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/inception_imagenet_train.py --batch_size 128,1,17830.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T13:08:01.157204,solo_0015_inception_imagenet_bs32_1gpu_b1fe47f3,completed,completed,,,True,0ae96c3e-b133-40a9-8716-de2a6adaf359,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs32_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,620334,620397,620397,2026-05-05T12:12:00.516445,2026-05-05T13:08:01.157204,8.982738408987643,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.60858982001082,3360.5701096279954,3320.978781398997,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0015_inception_imagenet_bs32_1gpu_b1fe47f3.jsonl,/home/ehyo/AEGIS/out-2026-05-05_12:12:00-0ae96c3e-b133-40a9-8716-de2a6adaf359.log,/home/ehyo/AEGIS/err-2026-05-05_12:12:00-0ae96c3e-b133-40a9-8716-de2a6adaf359.log,/home/ehyo/AEGIS/time-2026-05-05_12:12:00-0ae96c3e-b133-40a9-8716-de2a6adaf359.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/inception_imagenet_train.py --batch_size 32,1,5230.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
