experiment_name,run_label,policy,estimator,trace_csv,run_dir,task_id,task_file,submitted_at,first_dispatched_at,first_launched_at,final_successful_launch_at,completed_at,initial_queue_wait_s,jct_s,execution_span_s,successful_attempt_runtime_s,dispatch_count,launch_count,recovered_dispatch_count,maximum_recovery_count,recovery_stopped_count,completed_successfully,attempt_count,failed_attempt_count,recovered_attempt_count,total_attempt_runtime_s,failed_attempt_runtime_s,total_recovery_queue_wait_s,max_recovery_queue_wait_s,total_recovery_gap_s,max_recovery_gap_s,trace_name,configuration_label,job_metrics_path,repetition
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,0a4d2807-c3ab-4e7c-b0d3-86db16628928,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs128_50e_1gpu.yaml,2026-06-29 18:17:35.725087+00:00,2026-06-29 18:17:37.938665+00:00,2026-06-29 18:17:40.132987+00:00,2026-06-29 18:17:40.132987+00:00,2026-06-29 18:31:15.383735+00:00,2.213578,819.658648,815.250748,815.250748,1,1,0,0,0,True,1,0,0,815.250748,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,36b95b0b-e83b-4018-82af-810634e3fc18,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs128_20e_1gpu.yaml,2026-06-29 18:27:35.727136+00:00,2026-06-29 18:27:38.297457+00:00,2026-06-29 18:27:40.641200+00:00,2026-06-29 18:27:40.641200+00:00,2026-06-29 18:32:51.243460+00:00,2.570321,315.516324,310.60226,310.60226,1,1,0,0,0,True,1,0,0,310.60226,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,136e634a-1706-4e78-b51b-dcc5218715e7,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_20e_1gpu.yaml,2026-06-29 18:37:35.728173+00:00,2026-06-29 18:37:37.521193+00:00,2026-06-29 18:37:39.502301+00:00,2026-06-29 18:37:39.502301+00:00,2026-06-29 18:47:01.569336+00:00,1.79302,565.841163,562.067035,562.067035,1,1,0,0,0,True,1,0,0,562.067035,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,f36e3054-fa3d-46f7-8f96-248d3ddb978a,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,2026-06-29 18:42:16.729172+00:00,2026-06-29 18:42:19.133494+00:00,2026-06-29 18:42:21.027239+00:00,2026-06-29 18:42:21.027239+00:00,2026-06-29 20:04:03.072155+00:00,2.404322,4906.342983,4902.044916,4902.044916,1,1,0,0,0,True,1,0,0,4902.044916,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,8d6d3157-d700-4a2c-9c23-0f6db575d3d1,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_20e_1gpu.yaml,2026-06-29 18:47:35.733280+00:00,2026-06-29 18:47:37.280774+00:00,2026-06-29 18:47:39.186430+00:00,2026-06-29 18:47:39.186430+00:00,2026-06-29 18:55:26.459301+00:00,1.547494,470.726021,467.272871,467.272871,1,1,0,0,0,True,1,0,0,467.272871,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,a5ab07a9-5d22-4dc0-92a0-26e5f6848d92,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_50e_1gpu.yaml,2026-06-29 18:57:35.731332+00:00,2026-06-29 18:57:38.692384+00:00,2026-06-29 18:57:40.684307+00:00,2026-06-29 18:57:40.684307+00:00,2026-06-29 19:10:32.470261+00:00,2.961052,776.738929,771.785954,771.785954,1,1,0,0,0,True,1,0,0,771.785954,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,c265a77f-2979-47ec-a4c0-4cb859d2d478,evaluation/workloads/training/specs/yaml_legacy_11gb/unet_voc_1gpu.yaml,2026-06-29 18:57:48.732899+00:00,2026-06-29 18:57:51.268259+00:00,2026-06-29 18:57:53.564688+00:00,2026-06-29 18:57:53.564688+00:00,2026-06-29 21:10:06.278302+00:00,2.53536,7937.545403,7932.713614,7932.713614,1,1,0,0,0,True,1,0,0,7932.713614,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,d8773518-1515-426a-ab57-b3cbd890bc61,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs128_20e_1gpu.yaml,2026-06-29 19:07:36.733869+00:00,2026-06-29 19:07:39.949444+00:00,2026-06-29 19:07:42.570624+00:00,2026-06-29 19:07:42.570624+00:00,2026-06-29 19:17:18.004160+00:00,3.215575,581.270291,575.433536,575.433536,1,1,0,0,0,True,1,0,0,575.433536,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,e8d7b301-b2cf-4523-83ab-acd96063d896,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_50e_1gpu.yaml,2026-06-29 19:17:35.737487+00:00,2026-06-29 19:17:37.233790+00:00,2026-06-29 19:17:39.320621+00:00,2026-06-29 19:17:39.320621+00:00,2026-06-29 19:30:18.829117+00:00,1.496303,763.09163,759.508496,759.508496,1,1,0,0,0,True,1,0,0,759.508496,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,ba71fadf-523b-4977-8d82-90e61e3c8ce6,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs128_20e_1gpu.yaml,2026-06-29 19:27:35.736702+00:00,2026-06-29 19:27:38.645639+00:00,2026-06-29 19:27:40.828745+00:00,2026-06-29 19:27:40.828745+00:00,2026-06-29 19:34:33.674735+00:00,2.908937,417.938033,412.84599,412.84599,1,1,0,0,0,True,1,0,0,412.84599,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,42f307f1-8689-4f55-b3d4-233800cf0371,evaluation/workloads/training/specs/yaml_legacy_11gb/inception_imagenet_bs32_1gpu.yaml,2026-06-29 19:32:16.896481+00:00,2026-06-29 19:32:20.131335+00:00,2026-06-29 19:32:21.960031+00:00,2026-06-29 19:32:21.960031+00:00,2026-06-29 21:53:31.897447+00:00,3.234854,8475.000966,8469.937416,8469.937416,1,1,0,0,0,True,1,0,0,8469.937416,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,a0c5886c-49f2-4bd9-afbc-a52b9b928e8d,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_20e_1gpu.yaml,2026-06-29 19:37:37.822166+00:00,2026-06-29 19:37:39.478935+00:00,2026-06-29 19:37:41.475212+00:00,2026-06-29 19:37:41.475212+00:00,2026-06-29 19:43:04.107081+00:00,1.656769,326.284915,322.631869,322.631869,1,1,0,0,0,True,1,0,0,322.631869,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,925ed1f0-b356-4a1c-880f-2817134dedc7,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_20e_1gpu.yaml,2026-06-29 19:47:36.823247+00:00,2026-06-29 19:47:37.935059+00:00,2026-06-29 19:47:39.779882+00:00,2026-06-29 19:47:39.779882+00:00,2026-06-29 19:56:04.706756+00:00,1.111812,507.883509,504.926874,504.926874,1,1,0,0,0,True,1,0,0,504.926874,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,8d60064e-bb04-4edf-95ac-d663cf099d7c,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,2026-06-29 19:50:26.824295+00:00,2026-06-29 19:50:29.588361+00:00,2026-06-29 19:50:31.552375+00:00,2026-06-29 19:50:31.552375+00:00,2026-06-29 20:52:45.369041+00:00,2.764066,3738.544746,3733.816666,3733.816666,1,1,0,0,0,True,1,0,0,3733.816666,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,4357af35-6e26-4f1d-a9d7-09e5f2fee6c6,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_20e_1gpu.yaml,2026-06-29 19:50:35.879316+00:00,2026-06-29 19:50:39.565253+00:00,2026-06-29 19:50:41.711458+00:00,2026-06-29 19:50:41.711458+00:00,2026-06-29 19:55:54.896462+00:00,3.685937,319.017146,313.185004,313.185004,1,1,0,0,0,True,1,0,0,313.185004,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,c6ba87ee-4b39-47e9-9998-aedbd2a1e240,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs128_50e_1gpu.yaml,2026-06-29 19:57:35.892350+00:00,2026-06-29 19:57:37.605873+00:00,2026-06-29 19:57:39.679834+00:00,2026-06-29 19:57:39.679834+00:00,2026-06-29 20:15:22.650650+00:00,1.713523,1066.7583,1062.970816,1062.970816,1,1,0,0,0,True,1,0,0,1062.970816,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,e7b54b9c-1338-447c-bc98-8c44e801b0ca,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_50e_1gpu.yaml,2026-06-29 20:03:01.886775+00:00,2026-06-29 20:03:03.203388+00:00,2026-06-29 20:03:05.271931+00:00,2026-06-29 20:03:05.271931+00:00,2026-06-29 20:47:39.800719+00:00,1.316613,2677.913944,2674.528788,2674.528788,1,1,0,0,0,True,1,0,0,2674.528788,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,d9a46ef8-51a8-4a90-aaa6-e8ef3aeba477,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs128_50e_1gpu.yaml,2026-06-29 20:03:02.887464+00:00,2026-06-29 20:03:10.102121+00:00,2026-06-29 20:03:12.237696+00:00,2026-06-29 20:03:12.237696+00:00,2026-06-29 21:56:50.037167+00:00,7.214657,6827.149703,6817.799471,6817.799471,1,1,0,0,0,True,1,0,0,6817.799471,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,eb0d469d-6ca8-4e3b-ac08-98b9e3b1c361,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_20e_1gpu.yaml,2026-06-29 20:03:03.888565+00:00,2026-06-29 20:03:17.929417+00:00,2026-06-29 20:03:20.250588+00:00,2026-06-29 20:03:20.250588+00:00,2026-06-29 20:34:21.773476+00:00,14.040852,1877.884911,1861.522888,1861.522888,1,1,0,0,0,True,1,0,0,1861.522888,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,7c07be3e-4f88-4202-9569-1f9c62fb004d,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs32_20e_1gpu.yaml,2026-06-29 20:03:05.889999+00:00,2026-06-29 20:03:25.963034+00:00,2026-06-29 20:03:28.483558+00:00,2026-06-29 20:03:28.483558+00:00,2026-06-29 20:47:13.800482+00:00,20.073035,2647.910483,2625.316924,2625.316924,1,1,0,0,0,True,1,0,0,2625.316924,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,0fd39b05-2675-4aa0-8cbf-4d25ee74086e,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs64_50e_1gpu.yaml,2026-06-29 20:03:05.890494+00:00,2026-06-29 20:03:34.525237+00:00,2026-06-29 20:03:36.920171+00:00,2026-06-29 20:03:36.920171+00:00,2026-06-29 21:17:24.141889+00:00,28.634743,4458.251395,4427.221718,4427.221718,1,1,0,0,0,True,1,0,0,4427.221718,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,bbbfe49f-d143-4780-bc2f-cbc348957b2c,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs64_50e_1gpu.yaml,2026-06-29 20:03:07.892090+00:00,2026-06-29 20:03:56.817025+00:00,2026-06-29 20:03:59.584038+00:00,2026-06-29 20:03:59.584038+00:00,2026-06-29 21:10:07.343553+00:00,48.924935,4019.451463,3967.759515,3967.759515,1,1,0,0,0,True,1,0,0,3967.759515,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,45b40dc2-5fd2-4f36-8d13-6199863b6ef5,evaluation/workloads/training/specs/yaml_legacy_11gb/xception_imagenet_bs32_1gpu.yaml,2026-06-29 20:03:09.892652+00:00,2026-06-29 20:04:05.869469+00:00,2026-06-29 20:04:08.336557+00:00,2026-06-29 20:04:08.336557+00:00,2026-06-30 01:23:16.354600+00:00,55.976817,19206.461948,19148.018043,19148.018043,1,1,0,0,0,True,1,0,0,19148.018043,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,3df136b5-66e1-48b6-ac84-4894f0a3955a,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs32_20e_1gpu.yaml,2026-06-29 20:03:10.893949+00:00,2026-06-29 20:04:16.057579+00:00,2026-06-29 20:04:18.528573+00:00,2026-06-29 20:04:18.528573+00:00,2026-06-29 20:35:37.930940+00:00,65.16363,1947.036991,1879.402367,1879.402367,1,1,0,0,0,True,1,0,0,1879.402367,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,2e34d22c-570f-409c-8e03-34bc38f4f50d,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_50e_1gpu.yaml,2026-06-29 20:03:11.894579+00:00,2026-06-29 20:04:35.211125+00:00,2026-06-29 20:04:38.208856+00:00,2026-06-29 20:04:38.208856+00:00,2026-06-29 20:39:32.700367+00:00,83.316546,2180.805788,2094.491511,2094.491511,1,1,0,0,0,True,1,0,0,2094.491511,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/philly_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,7caf2ceb-b652-4db6-a63d-d71623f29ed0,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs64_1gpu.yaml,2026-06-29 20:03:11.894952+00:00,2026-06-29 20:05:00.977875+00:00,2026-06-29 20:05:04.354549+00:00,2026-06-29 20:05:04.354549+00:00,2026-06-29 21:45:24.907265+00:00,109.082923,6133.012313,6020.552716,6020.552716,1,1,0,0,0,True,1,0,0,6020.552716,0.0,0.0,0.0,0.0,0.0,philly_legacy,fixed_smi70,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/analysis/job_metrics.csv,1
