row_index,run_id,task_path,finish_status,return_code,total_runtime_seconds,ttfk_wait_seconds,base_metric,mean_w120s,mean_w200s,mean_abs_error,mean_relative_error,median_w120s,median_w200s,median_abs_error,median_relative_error,p95_w120s,p95_w200s,p95_abs_error,p95_relative_error,ewma_w120s,ewma_w200s,ewma_abs_error,ewma_relative_error,risk_w120s,risk_w200s,risk_abs_error,risk_relative_error
25,solo_0026_mobilenet_imagenet_bs32_1gpu_82726bec,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,completed,0,1662.355169040995,8.3522559349949,smocc,0.1560093457943925,0.1544067796610169,0.001602566133375588,0.010378858602542231,0.229,0.229,0.0,0.0,0.2446999999999999,0.2451999999999999,0.0005000000000000004,0.0020391517128874417,0.1683150405686836,0.1654755539471748,0.002839486621508791,0.017159553503687003,0.199506096590769,0.1985205834020479,0.0009855131887211155,0.004964287187919624
30,solo_0031_resnet18_cifar100_bs32_50e_1gpu_4f7bdf22,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,completed,0,1174.270046339021,8.002069564012345,smact,0.1208316831683168,0.1197988165680473,0.0010328666002694942,0.008621676155563793,0.175,0.175,0.0,0.0,0.199,0.1982,0.0008000000000000229,0.004036326942482457,0.1230625557402598,0.1210176138299882,0.0020449419102716027,0.016897886560087384,0.1544735597271441,0.1535041075995089,0.0009694521276352175,0.006315480040211765
24,solo_0025_mobilenet_imagenet_bs128_1gpu_7fcf3ffc,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,completed,0,1558.3202043180063,8.371390706015518,smact,0.334091743119266,0.3352375690607734,0.0011458259415074168,0.003417952065210496,0.467,0.472,0.004999999999999949,0.010593220338982943,0.6048,0.603,0.0018000000000000238,0.002985074626865711,0.2911937131304611,0.2906988887520358,0.0004948243784252959,0.0017021887512180267,0.4242713640624318,0.4252341144532023,0.0009627503907704837,0.002264047869274223
41,solo_0042_resnet50_imagenet_bs64_1gpu_81b004b7,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,completed,0,1959.502102331986,8.908026405988494,drama,0.4827802197802198,0.4827697368421053,1.0482938114508844e-05,2.1714157525862884e-05,0.486,0.4845,0.0015000000000000013,0.003095975232198145,0.492,0.491,0.0010000000000000009,0.0020366598778004093,0.449647873229882,0.4485876768840558,0.0010601963458261587,0.0023634094302153164,0.4776070232525254,0.4767143534315402,0.0008926698209851813,0.0018725465565688603
17,solo_0018_mnist_bs32_1gpu_91251178,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,completed,0,147.31616666700577,5.794044123002095,smact,0.089,0.088,0.0010000000000000009,0.011363636363636374,0.094,0.0936,0.0003999999999999976,0.004273504273504248,0.0575510547274298,0.0590363339120598,0.0014852791846299979,0.02515872999232069,0.073681241942727,0.0742366696849115,0.0005554277421844916,0.007481851550479529,0.0204608695652173,0.0213448275862069,0.0008839580209895996,0.04141321907705717
2,solo_0003_dlrm_criteo_bs32768_1gpu_12f420cd,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/dlrm_criteo_bs32768_1gpu.yaml,completed,0,1523.408148114002,6.114486352991662,drama,0.022375,0.02219,0.00018499999999999767,0.008337088778729051,0.0209999999999999,0.021,1.0061396160665481e-16,4.791141028888324e-15,0.05005,0.0540999999999999,0.004049999999999901,0.07486136783733657,0.0197410469833446,0.0193077066768682,0.00043334030647639715,0.022443903552541795,0.0282915117458361,0.029149426669217,0.0008579149233809008,0.029431622553554183
25,solo_0026_mobilenet_imagenet_bs32_1gpu_82726bec,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,completed,0,1662.355169040995,8.3522559349949,drama,0.2386728971962617,0.2392372881355932,0.0005643909393314994,0.0023591261367735365,0.24,0.241,0.0010000000000000009,0.004149377593360999,0.2513999999999999,0.2532,0.0018000000000000793,0.0071090047393368066,0.2390304774440258,0.2390961222346901,6.564479066428763e-05,0.00027455397457200304,0.2422758436600718,0.2431333525925708,0.0008575089324990015,0.003526907860872411
27,solo_0028_resnet18_cifar100_bs128_20e_1gpu_ea09696b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,completed,0,129.4071271569992,8.044537715992192,smocc,0.0715,0.068,0.0034999999999999892,0.051470588235293956,0.0892499999999999,0.0915,0.002250000000000099,0.024590163934427315,0.0429467319617705,0.0407045139283533,0.0022422180334171968,0.05508524281517948,0.0632919714519811,0.0622338207897806,0.0010581506622004966,0.017002823364723498,0.0684326923076923,0.067576923076923,0.0008557692307692988,0.012663631189528624
16,solo_0017_maskrcnn_coco_bs8_1gpu_a47d3931,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/maskrcnn_coco_bs8_1gpu.yaml,completed,0,6702.342215857992,23.161335501994472,smocc,0.2236083333333333,0.224605,0.0009966666666667012,0.004437419766553288,0.3205,0.322,0.0015000000000000013,0.0046583850931677055,0.3712499999999999,0.371,0.00024999999999991696,0.0006738544474391292,0.204393965880458,0.2055021795746611,0.0011082136942031084,0.005392710172207603,0.2799380748034478,0.2807767948936653,0.0008387200902175151,0.002987141763389499
21,solo_0022_mobilenet_cifar100_bs32_50e_1gpu_694799e7,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_50e_1gpu.yaml,completed,0,2210.645170892996,8.183774987002835,smocc,0.0310892857142857,0.0313924731182795,0.0003031874039938001,0.009657964915712783,0.049,0.05,0.0010000000000000009,0.020000000000000018,0.053,0.054,0.0010000000000000009,0.018518518518518535,0.033116507709067,0.0340171203645545,0.0009006126554874996,0.02647527615023901,0.0415514483558381,0.0423523983707085,0.0008009500148703982,0.018911562170806043
31,solo_0032_resnet18_cifar100_bs64_20e_1gpu_dcd91840,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,completed,0,229.90450946299825,7.990838758007158,smocc,0.04208,0.0425209580838323,0.00044095808383230045,0.010370370370369558,0.0595,0.06,0.0005000000000000004,0.008333333333333342,0.0730499999999999,0.074,0.0009500000000000897,0.01283783783783905,0.0357210309983807,0.0369254784041422,0.0012044474057614982,0.03261832907292507,0.0525877577495951,0.0533616091219936,0.0007738513723984999,0.014502024679003696
19,solo_0020_mobilenet_cifar100_bs128_50e_1gpu_e0e4eb09,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,completed,0,560.9175308249833,8.070553872996243,drama,0.0050701754385964,0.0047210526315789,0.0003491228070175,0.07395020438497844,0.006,0.004,0.002,0.5,0.007,0.007,0.0,0.0,0.0054992378890982,0.0048275693940576,0.0006716684950405999,0.139131815664292,0.0058923533319236,0.0051371555064091,0.0007551978255145005,0.14700700116481152
27,solo_0028_resnet18_cifar100_bs128_20e_1gpu_ea09696b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,completed,0,129.4071271569992,8.044537715992192,smact,0.194,0.1805,0.013500000000000012,0.07479224376731308,0.2377499999999999,0.24225,0.004500000000000087,0.018575851393189215,0.1155658403614828,0.1100100496915534,0.0055557906699294085,0.050502573951259504,0.1700669408596014,0.1658534739613499,0.0042134668982515,0.025404755158962764,0.0494711538461538,0.0487307692307692,0.0007403846153845942,0.015193370165745429
