trace_name,configuration_label,run_label,task_id,task_file,workload,failed_attempt_count,recovered_attempt_count,recovery_stopped_count,failed_attempt_runtime_s,total_recovery_queue_wait_s,max_recovery_queue_wait_s,total_recovery_gap_s,max_recovery_gap_s,successful_attempt_runtime_s,recovery_overhead_s,jct_s
venus,or_magm,OR-MAGM,b159be5b-16cf-4bf2-ad29-9c739a91900a,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,bert_base_wiki_bs32_1gpu.yaml,1,1,0,13.728619,1136.062139,1136.062139,1136.092792,1136.092792,1032.534922,1149.821411,14318.572729
venus,or_rr,OR-RR,33595472-f503-4db3-82e9-0b1a386624cc,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,vgg16_imagenet_bs128_1gpu.yaml,1,1,0,11.621964,991.563745,991.563745,991.587144,991.587144,2764.376395,1003.209108,3769.598446
venus,or_rr,OR-RR,12f62f51-8a21-4edc-a16b-9cda5ba27fe4,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_large_wiki_bs8_2gpu.yaml,gpt2_large_wiki_bs8_2gpu.yaml,1,1,0,27.098024,3730.337414,3730.337414,3730.370245,3730.370245,4233.392042,3757.468269,7992.171762
venus,or_rr,OR-RR,ed7e67fa-cfd5-4f0e-a7cf-ff70ad9c2be1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,resnet50_imagenet_bs128_1gpu.yaml,1,1,0,9.923075,2607.007232,2607.007232,2607.035356,2607.035356,2997.007568,2616.958431,8089.258716
venus,or_rr,OR-RR,6ab6b646-f52a-4c99-be48-9365016eda50,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_xl_wiki_bs2_1gpu.yaml,gpt2_xl_wiki_bs2_1gpu.yaml,1,1,0,41.791978,1569.545501,1569.545501,1569.579885,1569.579885,15861.946151,1611.371863,21676.31032
venus,or_rr,OR-RR,4345de71-6858-4ac4-91e8-fe8a7f33168c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,resnet50_imagenet_bs64_1gpu.yaml,1,1,0,9.677176,4675.667788,4675.667788,4675.693934,4675.693934,2055.860368,4685.37111,9622.786175
venus,or_rr,OR-RR,dadc9d94-f4c0-480e-b28d-a11f2038ccb1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,vgg16_imagenet_bs128_1gpu.yaml,1,1,0,11.666841,1760.141354,1760.141354,1760.173022,1760.173022,3091.799653,1771.839863,11359.516875
venus,or_rr,OR-RR,0d819156-4df1-4742-b8f4-569cf50fe6b1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs128_1gpu.yaml,xception_imagenet_bs128_1gpu.yaml,1,1,0,10.904055,3074.418355,3074.418355,3074.449384,3074.449384,2997.720342,3085.353439,11166.738879
venus,or_rr,OR-RR,8eff4bde-ed77-43c9-8652-19624b23bccb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,mobilenet_imagenet_bs128_1gpu.yaml,1,1,0,10.419763,5666.236886,5666.236886,5666.262322,5666.262322,1773.436451,5676.6820849999995,12516.563012
venus,or_rr,OR-RR,903aa6ca-2f7b-4d0e-9046-7cb81b8605ca,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,mobilenet_cifar100_bs128_20e_1gpu.yaml,1,1,0,7.86264,1983.217645,1983.217645,1983.250639,1983.250639,199.288314,1991.1132790000001,11795.438197
venus,or_rr,OR-RR,559f2abf-8ecf-46dc-8934-8ee09607be95,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,resnet18_cifar100_bs128_50e_1gpu.yaml,1,1,0,7.81941,186.451812,186.451812,186.480998,186.480998,311.298221,194.300408,11844.39982
venus,or_rr,OR-RR,96011f2b-9976-45d0-9002-6bda6e4a7af4,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,resnet34_cifar100_bs64_50e_1gpu.yaml,1,1,0,7.680995,295.635188,295.635188,295.668888,295.668888,924.88171,303.349883,12678.130325
venus,or_rr,OR-RR,6346aeda-8688-44fe-9bcc-75b8dda3cad5,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,mobilenet_imagenet_bs64_1gpu.yaml,1,1,0,9.32467,863.636904,863.636904,863.667716,863.667716,1590.036744,872.992386,14140.549838
venus,or_rr,OR-RR,e75228d4-2165-4de4-9116-8e10bf4588b5,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,resnet18_cifar100_bs64_50e_1gpu.yaml,1,1,0,8.111708,1575.011267,1575.011267,1575.040879,1575.040879,580.972821,1583.1525869999998,14675.747628
