trace,policy,raw_label,experiment_name,telemetry_file,metric,column,stat,value
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,smact,risk_smact_threshold,max,0.65
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,smocc,risk_smocc_threshold,mean,0.35
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,smocc,risk_smocc_threshold,p50,0.35
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,smocc,risk_smocc_threshold,p95,0.35
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,smocc,risk_smocc_threshold,max,0.35
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,drama,risk_drama_threshold,mean,0.5
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,drama,risk_drama_threshold,p50,0.5
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,drama,risk_drama_threshold,p95,0.5
saturn,Lucid,LUCID,final_representative_evaluation__saturn__rep01__lucid_baseline,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__lucid_baseline/analysis/run_summary.csv,drama,risk_drama_threshold,max,0.5
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,mean,20334.335742312254
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p50,19337.0
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p95,40395.0
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,max,40396.0
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,mean,40.09351218176841
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p50,42.0
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p95,72.0
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,max,83.0
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smact,smact,mean,0.5248395474039602
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p50,0.771
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p95,0.981
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smact,smact,max,0.998
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,mean,0.2426988411351401
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p50,0.317
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p95,0.503
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,max,0.639
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,drama,drama,mean,0.3135936308057304
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p50,0.303
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p95,0.565
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,drama,drama,max,0.618
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,power,power,mean,236.44812271192626
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,power,power,p50,269.632
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,power,power,p95,297.029
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/dcgmi_metrics.csv,power,power,max,317.418
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,total_memory,mean,515.7959000000001
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p50,515.7959000000001
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p95,515.7959000000001
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,total_memory,max,515.7959000000001
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,free_memory,mean,315.44954711046574
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p50,313.8576
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p95,325.53709
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,free_memory,max,329.2346
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,used_memory,mean,22.20275462164138
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p50,23.8451
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p95,30.83669
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/20260618-133928/EST-MAGM__horus/runtime/telemetry/top_data.csv,gpu_memory,used_memory,max,37.5704
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/analysis/run_summary.csv,smact,risk_smact_threshold,mean,0.65
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/analysis/run_summary.csv,smact,risk_smact_threshold,p50,0.65
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/analysis/run_summary.csv,smact,risk_smact_threshold,p95,0.65
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/analysis/run_summary.csv,smact,risk_smact_threshold,max,0.65
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/analysis/run_summary.csv,smocc,risk_smocc_threshold,mean,0.35
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/analysis/run_summary.csv,smocc,risk_smocc_threshold,p50,0.35
saturn,AEGIS+HorusMem,EST-MAGM__horus,final_representative_evaluation__saturn__rep01__aegis_horus,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_horus/analysis/run_summary.csv,smocc,risk_smocc_threshold,p95,0.35
