trial_id,gpu_id,cuda_visible_devices,tau_smact,tau_smocc,tau_drama,window_seconds,planned_workload_count,admitted_workload_count,rejected_stage,rejection_reason,reject_retry_count,solo_runtime_sum_seconds,collocated_wall_time_seconds,sequence_wall_time_seconds,throughput_gain,mean_slowdown,max_slowdown,p95_slowdown,mean_execution_slowdown,max_execution_slowdown,p95_execution_slowdown,run_dir,threshold_dir,failed_started_rows
imagenet_diverse_5jobs,0,0,0.65,0.65,0.6,30.0,5,5,,,0,916.242493062,450.051439,547.901201,1.6722768473398546,2.016201567274564,2.439489315054028,2.439489315054028,2.016201567274564,2.439489315054028,2.439489315054028,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p65_smocc_0p65_drama_0p60,smact_0p65_smocc_0p65_drama_0p60,0
imagenet_diverse_reverse_5jobs,0,0,0.65,0.65,0.6,30.0,5,5,,,0,916.242493062,443.61033,553.547097,1.6552204826430514,2.186521432929841,2.538003390855773,2.538003390855773,2.186521432929841,2.538003390855773,2.538003390855773,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p65_smocc_0p65_drama_0p60,smact_0p65_smocc_0p65_drama_0p60,0
cifar_llama_imagenet_4jobs,0,0,0.65,0.65,0.6,30.0,4,4,,,0,1429.2329093479966,587.730161,626.474799,2.281389309880279,1.2807231192035495,1.4245431381565186,1.4245431381565186,1.2807231192035495,1.4245431381565186,1.4245431381565186,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p65_smocc_0p65_drama_0p60,smact_0p65_smocc_0p65_drama_0p60,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.2,0.2,30.0,4,4,4.0,threshold_rule,2,1429.2329093479966,523.634198,688.037574,2.077259968578397,1.2210310715243962,1.3960751656210195,1.3960751656210195,1.2210310715243962,1.3960751656210195,1.3960751656210195,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p20,smact_0p80_smocc_0p20_drama_0p20,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.2,0.2,30.0,4,4,,,0,1429.2329093479966,539.209183,539.209183,2.650609363505585,1.1231569644425277,1.1681487386764966,1.1681487386764966,1.1231569644425277,1.1681487386764966,1.1681487386764966,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p20,smact_0p80_smocc_0p20_drama_0p20,0
imagenet_diverse_5jobs,0,0,0.8,0.2,0.2,30.0,5,5,4.0,threshold_rule,1,916.242493062,449.219253,547.17035,1.6745104939659103,2.0114353539987784,2.4349784776714203,2.4349784776714203,2.0114353539987784,2.4349784776714203,2.4349784776714203,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p20,smact_0p80_smocc_0p20_drama_0p20,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.2,0.2,30.0,5,5,,,0,916.242493062,443.370025,550.857259,1.663302930282344,2.181392926005056,2.532372149518118,2.532372149518118,2.181392926005056,2.532372149518118,2.532372149518118,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p20,smact_0p80_smocc_0p20_drama_0p20,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.2,0.2,30.0,4,4,,,0,1429.2329093479966,579.167004,618.086508,2.31235092636579,1.2733066372309902,1.4166150354072546,1.4166150354072546,1.2733066372309902,1.4166150354072546,1.4166150354072546,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p20,smact_0p80_smocc_0p20_drama_0p20,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.2,0.3,30.0,4,4,4.0,threshold_rule,3,1429.2329093479966,533.972501,699.334884,2.043703155737325,1.2352878227939057,1.393578103253765,1.393578103253765,1.2352878227939057,1.393578103253765,1.393578103253765,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p30,smact_0p80_smocc_0p20_drama_0p30,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.2,0.3,30.0,4,4,,,0,1429.2329093479966,540.679987,540.679987,2.6433989489387124,1.131157109423842,1.167586174216951,1.167586174216951,1.131157109423842,1.167586174216951,1.167586174216951,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p30,smact_0p80_smocc_0p20_drama_0p30,0
imagenet_diverse_5jobs,0,0,0.8,0.2,0.3,30.0,5,5,4.0,threshold_rule,2,916.242493062,448.055636,548.207043,1.67134389235127,1.9965121489145243,2.4286711292389334,2.4286711292389334,1.9965121489145243,2.4286711292389334,2.4286711292389334,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p30,smact_0p80_smocc_0p20_drama_0p30,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.2,0.3,30.0,5,5,,,0,916.242493062,443.50384,554.737154,1.6516695996569213,2.189377424908717,2.5476509370605545,2.5476509370605545,2.189377424908717,2.5476509370605545,2.5476509370605545,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p30,smact_0p80_smocc_0p20_drama_0p30,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.2,0.3,30.0,4,4,,,0,1429.2329093479966,578.84275,616.983965,2.3164830699416905,1.2694573064258663,1.4227041475044493,1.4227041475044493,1.2694573064258663,1.4227041475044493,1.4227041475044493,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p30,smact_0p80_smocc_0p20_drama_0p30,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.2,0.4,30.0,4,4,4.0,threshold_rule,4,1429.2329093479966,517.370527,683.042446,2.092451088095331,1.220791714550124,1.392684934543899,1.392684934543899,1.220791714550124,1.392684934543899,1.392684934543899,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p40,smact_0p80_smocc_0p20_drama_0p40,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.2,0.4,30.0,4,4,,,0,1429.2329093479966,540.186194,540.186194,2.6458153229810177,1.125246249846551,1.1674985113315657,1.1674985113315657,1.125246249846551,1.1674985113315657,1.1674985113315657,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p40,smact_0p80_smocc_0p20_drama_0p40,0
imagenet_diverse_5jobs,0,0,0.8,0.2,0.4,30.0,5,5,5.0,threshold_rule,1,916.242493062,448.734959,549.210362,1.6682906158678774,2.016798837027361,2.432353377658476,2.432353377658476,2.016798837027361,2.432353377658476,2.432353377658476,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p40,smact_0p80_smocc_0p20_drama_0p40,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.2,0.4,30.0,5,5,,,0,916.242493062,443.459819,553.414609,1.655616744049487,2.186746374632627,2.540495756279882,2.540495756279882,2.186746374632627,2.540495756279882,2.540495756279882,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p40,smact_0p80_smocc_0p20_drama_0p40,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.2,0.4,30.0,4,4,,,0,1429.2329093479966,578.289816,616.375108,2.31877129818811,1.26937633923135,1.42573465019922,1.42573465019922,1.26937633923135,1.42573465019922,1.42573465019922,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p40,smact_0p80_smocc_0p20_drama_0p40,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.2,0.5,30.0,4,4,,,0,1429.2329093479966,526.023232,687.021541,2.0803320188005525,1.220162504777524,1.398450719568122,1.398450719568122,1.220162504777524,1.398450719568122,1.398450719568122,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p50,smact_0p80_smocc_0p20_drama_0p50,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.2,0.5,30.0,4,4,,,0,1429.2329093479966,540.670387,540.670387,2.643445884429392,1.1275263327954832,1.1695409736374802,1.1695409736374802,1.1275263327954832,1.1695409736374802,1.1695409736374802,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p50,smact_0p80_smocc_0p20_drama_0p50,0
imagenet_diverse_5jobs,0,0,0.8,0.2,0.5,30.0,5,5,,,0,916.242493062,450.956699,547.201197,1.6744160979275051,2.0248040138532173,2.444396247697667,2.444396247697667,2.0248040138532173,2.444396247697667,2.444396247697667,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p50,smact_0p80_smocc_0p20_drama_0p50,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.2,0.5,30.0,5,5,,,0,916.242493062,443.541665,552.656266,1.6578885456118218,2.185830707537286,2.5396238674706764,2.5396238674706764,2.185830707537286,2.5396238674706764,2.5396238674706764,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p50,smact_0p80_smocc_0p20_drama_0p50,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.2,0.5,30.0,4,4,,,0,1429.2329093479966,573.599867,612.398474,2.3338283324135074,1.2734632157240902,1.4252535070857435,1.4252535070857435,1.2734632157240902,1.4252535070857435,1.4252535070857435,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p50,smact_0p80_smocc_0p20_drama_0p50,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.2,0.6,30.0,4,4,4.0,threshold_rule,2,1429.2329093479966,548.392459,710.078896,2.0127804352433487,1.2328511674782123,1.3936201946099591,1.3936201946099591,1.2328511674782123,1.3936201946099591,1.3936201946099591,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p60,smact_0p80_smocc_0p20_drama_0p60,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.2,0.6,30.0,4,4,,,0,1429.2329093479966,543.021676,543.021676,2.631999738713924,1.1333180105113358,1.1686481401354276,1.1686481401354276,1.1333180105113358,1.1686481401354276,1.1686481401354276,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p60,smact_0p80_smocc_0p20_drama_0p60,0
imagenet_diverse_5jobs,0,0,0.8,0.2,0.6,30.0,5,5,,,0,916.242493062,448.20144,548.682474,1.6698956800686875,2.011104641069604,2.434230415659728,2.434230415659728,2.011104641069604,2.434230415659728,2.434230415659728,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p60,smact_0p80_smocc_0p20_drama_0p60,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.2,0.6,30.0,5,5,,,0,916.242493062,443.532549,552.291789,1.6589826452444325,2.183830695431764,2.5377797489059444,2.5377797489059444,2.183830695431764,2.5377797489059444,2.5377797489059444,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p60,smact_0p80_smocc_0p20_drama_0p60,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.2,0.6,30.0,4,4,,,0,1429.2329093479966,588.11495,626.783783,2.280264659221402,1.2767068121644165,1.4189279426259658,1.4189279426259658,1.2767068121644165,1.4189279426259658,1.4189279426259658,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p20_drama_0p60,smact_0p80_smocc_0p20_drama_0p60,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.35,0.2,30.0,4,4,4.0,threshold_rule,1,1429.2329093479966,535.043161,696.72349,2.051363173284134,1.221904482848049,1.394175895449937,1.394175895449937,1.221904482848049,1.394175895449937,1.394175895449937,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p20,smact_0p80_smocc_0p35_drama_0p20,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.35,0.2,30.0,4,4,,,0,1429.2329093479966,542.665044,542.665044,2.6337294527266377,1.1288058586465588,1.165953676841496,1.165953676841496,1.1288058586465588,1.165953676841496,1.165953676841496,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p20,smact_0p80_smocc_0p35_drama_0p20,0
imagenet_diverse_5jobs,0,0,0.8,0.35,0.2,30.0,5,5,,,0,916.242493062,450.435131,548.244749,1.671228944250226,2.019513760994029,2.441569105169468,2.441569105169468,2.019513760994029,2.441569105169468,2.441569105169468,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p20,smact_0p80_smocc_0p35_drama_0p20,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.35,0.2,30.0,5,5,,,0,916.242493062,442.116027,551.953423,1.6599996573660163,2.1810498589080693,2.535408823196702,2.535408823196702,2.1810498589080693,2.535408823196702,2.535408823196702,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p20,smact_0p80_smocc_0p35_drama_0p20,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.35,0.2,30.0,4,4,,,0,1429.2329093479966,579.088635,617.159996,2.315822345277215,1.2693527365219308,1.4188489190559153,1.4188489190559153,1.2693527365219308,1.4188489190559153,1.4188489190559153,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p20,smact_0p80_smocc_0p35_drama_0p20,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.35,0.3,30.0,4,4,,,0,1429.2329093479966,529.135984,687.743137,2.078149286349035,1.2163541925335934,1.3930055946026108,1.3930055946026108,1.2163541925335934,1.3930055946026108,1.3930055946026108,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p30,smact_0p80_smocc_0p35_drama_0p30,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.35,0.3,30.0,4,4,,,0,1429.2329093479966,543.7209,543.7209,2.628614992265327,1.1251497695421635,1.1667853686050222,1.1667853686050222,1.1251497695421635,1.1667853686050222,1.1667853686050222,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p30,smact_0p80_smocc_0p35_drama_0p30,0
imagenet_diverse_5jobs,0,0,0.8,0.35,0.3,30.0,5,5,4.0,threshold_rule,2,916.242493062,449.031332,548.389526,1.6707877332106449,2.0039217203242954,2.433959857949655,2.433959857949655,2.0039217203242954,2.433959857949655,2.433959857949655,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p30,smact_0p80_smocc_0p35_drama_0p30,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.35,0.3,30.0,5,5,,,0,916.242493062,444.227674,553.567498,1.6551594816753494,2.1897820901438023,2.540914377583668,2.540914377583668,2.1897820901438023,2.540914377583668,2.540914377583668,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p30,smact_0p80_smocc_0p35_drama_0p30,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.35,0.3,30.0,4,4,,,0,1429.2329093479966,578.936141,617.54397,2.314382422595749,1.271870622391225,1.4251839336153995,1.4251839336153995,1.271870622391225,1.4251839336153995,1.4251839336153995,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p30,smact_0p80_smocc_0p35_drama_0p30,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.35,0.4,30.0,4,4,4.0,threshold_rule,2,1429.2329093479966,522.541875,684.332267,2.088507262142582,1.2185951940416289,1.397324827318888,1.397324827318888,1.2185951940416289,1.397324827318888,1.397324827318888,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p40,smact_0p80_smocc_0p35_drama_0p40,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.35,0.4,30.0,4,4,,,0,1429.2329093479966,541.361555,541.361555,2.6400709399247915,1.136967068865533,1.1655410312913728,1.1655410312913728,1.136967068865533,1.1655410312913728,1.1655410312913728,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p40,smact_0p80_smocc_0p35_drama_0p40,0
imagenet_diverse_5jobs,0,0,0.8,0.35,0.4,30.0,5,5,,,0,916.242493062,450.11814,547.85513,1.6724174747838902,2.0181741206571853,2.43985086567403,2.43985086567403,2.0181741206571853,2.43985086567403,2.43985086567403,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p40,smact_0p80_smocc_0p35_drama_0p40,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.35,0.4,30.0,5,5,,,0,916.242493062,443.89346,554.469259,1.65246761328927,2.1874107992204563,2.5401082209947603,2.5401082209947603,2.1874107992204563,2.5401082209947603,2.5401082209947603,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p40,smact_0p80_smocc_0p35_drama_0p40,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.35,0.4,30.0,4,4,,,0,1429.2329093479966,587.36928,626.122146,2.282674264883767,1.271107609196065,1.4193553457144092,1.4193553457144092,1.271107609196065,1.4193553457144092,1.4193553457144092,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p40,smact_0p80_smocc_0p35_drama_0p40,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.35,0.5,30.0,4,4,4.0,threshold_rule,2,1429.2329093479966,544.112264,707.553274,2.019965085127988,1.2331596236599376,1.3966358694549592,1.3966358694549592,1.2331596236599376,1.3966358694549592,1.3966358694549592,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p50,smact_0p80_smocc_0p35_drama_0p50,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.35,0.5,30.0,4,4,,,0,1429.2329093479966,525.292865,525.292865,2.720830615789911,1.1178736461933685,1.1687322211831526,1.1687322211831526,1.1178736461933685,1.1687322211831526,1.1687322211831526,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p50,smact_0p80_smocc_0p35_drama_0p50,0
imagenet_diverse_5jobs,0,0,0.8,0.35,0.5,30.0,5,5,5.0,threshold_rule,1,916.242493062,450.097691,547.880745,1.6723392844587008,2.01486576217258,2.439740022528824,2.439740022528824,2.01486576217258,2.439740022528824,2.439740022528824,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p50,smact_0p80_smocc_0p35_drama_0p50,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.35,0.5,30.0,5,5,,,0,916.242493062,443.020318,552.622583,1.6579895958793998,2.1857461817228936,2.541220166071064,2.541220166071064,2.1857461817228936,2.541220166071064,2.541220166071064,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p50,smact_0p80_smocc_0p35_drama_0p50,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.35,0.5,30.0,4,4,,,0,1429.2329093479966,584.176042,621.726928,2.2988113349788777,1.2746923887473516,1.4227143158866846,1.4227143158866846,1.2746923887473516,1.4227143158866846,1.4227143158866846,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p50,smact_0p80_smocc_0p35_drama_0p50,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.35,0.6,30.0,4,4,4.0,threshold_rule,1,1429.2329093479966,532.538655,693.760451,2.060124510251157,1.2437380103431752,1.3971119783447985,1.3971119783447985,1.2437380103431752,1.3971119783447985,1.3971119783447985,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p60,smact_0p80_smocc_0p35_drama_0p60,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.35,0.6,30.0,4,4,,,0,1429.2329093479966,539.25395,539.25395,2.650389319073132,1.1321256970317437,1.1689343646677282,1.1689343646677282,1.1321256970317437,1.1689343646677282,1.1689343646677282,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p60,smact_0p80_smocc_0p35_drama_0p60,0
imagenet_diverse_5jobs,0,0,0.8,0.35,0.6,30.0,5,5,,,0,916.242493062,449.736405,548.354843,1.670893409182492,2.019871687358651,2.437781683413995,2.437781683413995,2.019871687358651,2.437781683413995,2.437781683413995,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p60,smact_0p80_smocc_0p35_drama_0p60,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.35,0.6,30.0,5,5,,,0,916.242493062,443.005457,552.553529,1.658196798996464,2.1867599854151023,2.5461007397066537,2.5461007397066537,2.1867599854151023,2.5461007397066537,2.5461007397066537,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p60,smact_0p80_smocc_0p35_drama_0p60,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.35,0.6,30.0,4,4,,,0,1429.2329093479966,580.679549,618.777856,2.3097673833822463,1.2759954766900194,1.4265801436869714,1.4265801436869714,1.2759954766900194,1.4265801436869714,1.4265801436869714,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p35_drama_0p60,smact_0p80_smocc_0p35_drama_0p60,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.45,0.2,30.0,4,4,4.0,threshold_rule,2,1429.2329093479966,533.123442,696.255131,2.052743090446247,1.2339493669322517,1.3960068600754874,1.3960068600754874,1.2339493669322517,1.3960068600754874,1.3960068600754874,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p20,smact_0p80_smocc_0p45_drama_0p20,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.45,0.2,30.0,4,4,,,0,1429.2329093479966,534.057735,534.057735,2.6761767795536127,1.1310884537353776,1.1663851011257218,1.1663851011257218,1.1310884537353776,1.1663851011257218,1.1663851011257218,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p20,smact_0p80_smocc_0p45_drama_0p20,0
imagenet_diverse_5jobs,0,0,0.8,0.45,0.2,30.0,5,5,,,0,916.242493062,450.63759,548.454293,1.670590429788103,2.026225522072396,2.442666527651516,2.442666527651516,2.026225522072396,2.442666527651516,2.442666527651516,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p20,smact_0p80_smocc_0p45_drama_0p20,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.45,0.2,30.0,5,5,,,0,916.242493062,443.745035,552.516044,1.6583092980047474,2.1877769960219497,2.548912041311405,2.548912041311405,2.1877769960219497,2.548912041311405,2.548912041311405,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p20,smact_0p80_smocc_0p45_drama_0p20,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.45,0.2,30.0,4,4,,,0,1429.2329093479966,564.324841,602.532378,2.3720433316663967,1.2637499934094047,1.4214119634808693,1.4214119634808693,1.2637499934094047,1.4214119634808693,1.4214119634808693,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p20,smact_0p80_smocc_0p45_drama_0p20,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.45,0.3,30.0,4,4,4.0,threshold_rule,2,1429.2329093479966,539.197698,703.864006,2.0305526311399373,1.2388270286524494,1.395757141346892,1.395757141346892,1.2388270286524494,1.395757141346892,1.395757141346892,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p30,smact_0p80_smocc_0p45_drama_0p30,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.45,0.3,30.0,4,4,,,0,1429.2329093479966,538.811996,538.811996,2.65256326874355,1.1293617886836946,1.1660150143717911,1.1660150143717911,1.1293617886836946,1.1660150143717911,1.1660150143717911,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p30,smact_0p80_smocc_0p45_drama_0p30,0
imagenet_diverse_5jobs,0,0,0.8,0.45,0.3,30.0,5,5,,,0,916.242493062,450.163806,546.933165,1.675236668198755,2.0179718636732598,2.440098396754719,2.440098396754719,2.0179718636732598,2.440098396754719,2.440098396754719,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p30,smact_0p80_smocc_0p45_drama_0p30,0
imagenet_diverse_reverse_5jobs,0,0,0.8,0.45,0.3,30.0,5,5,,,0,916.242493062,444.540559,551.557778,1.6611904130595,2.185010978331333,2.5429392472623493,2.5429392472623493,2.185010978331333,2.5429392472623493,2.5429392472623493,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p30,smact_0p80_smocc_0p45_drama_0p30,0
cifar_llama_imagenet_4jobs,0,0,0.8,0.45,0.3,30.0,4,4,,,0,1429.2329093479966,574.366132,612.378204,2.3339055832039324,1.2651746168382867,1.4172505155754218,1.4172505155754218,1.2651746168382867,1.4172505155754218,1.4172505155754218,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p30,smact_0p80_smocc_0p45_drama_0p30,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.8,0.45,0.5,30.0,4,4,3.0,threshold_rule,3,1429.2329093479966,535.522377,700.137577,2.041360093072103,1.2398951872169657,1.3964848989592518,1.3964848989592518,1.2398951872169657,1.3964848989592518,1.3964848989592518,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p50,smact_0p80_smocc_0p45_drama_0p50,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.8,0.45,0.5,30.0,4,4,,,0,1429.2329093479966,537.537206,537.537206,2.6588539237747137,1.1242110702527617,1.1727151008524292,1.1727151008524292,1.1242110702527617,1.1727151008524292,1.1727151008524292,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p50,smact_0p80_smocc_0p45_drama_0p50,0
imagenet_diverse_5jobs,0,0,0.8,0.45,0.5,30.0,5,5,4.0,threshold_rule,1,916.242493062,447.988683,547.647563,1.673051347189141,1.997762472872492,2.428308212661056,2.428308212661056,1.997762472872492,2.428308212661056,2.428308212661056,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p80_smocc_0p45_drama_0p50,smact_0p80_smocc_0p45_drama_0p50,0
