row_index,run_id,task_path,finish_status,return_code,total_runtime_seconds,ttfk_wait_seconds,base_metric,mean_w60s,mean_w200s,mean_abs_error,mean_relative_error,median_w60s,median_w200s,median_abs_error,median_relative_error,p95_w60s,p95_w200s,p95_abs_error,p95_relative_error,ewma_w60s,ewma_w200s,ewma_abs_error,ewma_relative_error,risk_w60s,risk_w200s,risk_abs_error,risk_relative_error
17,solo_0018_mnist_bs32_1gpu_91251178,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,completed,0,147.31616666700577,5.794044123002095,smact,0.088,0.088,0.0,0.0,0.0931999999999999,0.0936,0.0004000000000001086,0.004273504273505434,0.0585676983685775,0.0590363339120598,0.00046863554348229586,0.007938086809055129,0.0737445561710917,0.0742366696849115,0.0004921135138197946,0.006628981551954183,0.0208070175438596,0.0213448275862069,0.000537810042347299,0.02519627015843565
23,solo_0024_mobilenet_cifar100_bs64_50e_1gpu_31f93c83,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,completed,0,1082.9942204820109,8.12868988601258,drama,0.0030185185185185,0.0025166666666666,0.0005018518518519,0.1994113318616874,0.003,0.002,0.001,0.5,0.004,0.004,0.0,0.0,0.0030685603830012,0.0025918139651689,0.0004767464178322997,0.18394314724715655,0.0032717697253799,0.0027771201579588,0.0004946495674211003,0.17811601201464425
17,solo_0018_mnist_bs32_1gpu_91251178,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,completed,0,147.31616666700577,5.794044123002095,drama,0.014,0.015,0.0009999999999999992,0.06666666666666661,0.015,0.015,0.0,0.0,0.0136835847779953,0.0134588864044515,0.00022469837354380066,0.016695168291893905,0.0140744049664286,0.0142698940149059,0.00019548904847729864,0.013699404373508079,0.0737445561710917,0.0742366696849115,0.0004921135138197946,0.006628981551954183
37,solo_0038_resnet34_cifar100_bs64_20e_1gpu_53da0e3f,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,completed,0,386.8545061420009,8.031420521001564,drama,0.0544583333333333,0.05236875,0.0020895833333333044,0.0399013406532198,0.051,0.05,0.000999999999999994,0.01999999999999988,0.075,0.078,0.0030000000000000027,0.0384615384615385,0.0558870460018317,0.0579047027317625,0.002017656729930803,0.03484443637121129,0.0590863448337912,0.0595683631829406,0.0004820183491493976,0.00809185150293738
0,solo_0001_bert_base_wiki_bs32_1gpu_7b6b39ce,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,completed,0,908.3378549049958,15.384848839996266,drama,0.1437666666666666,0.143625,0.00014166666666659555,0.0009863649550328672,0.142,0.142,0.0,0.0,0.162,0.16005,0.0019500000000000073,0.012183692596063776,0.1443916331769036,0.1447080712706986,0.00031643809379500176,0.002186734236841951,0.1480395749608926,0.1475957678176746,0.00044380714321798354,0.003006909681625963
27,solo_0028_resnet18_cifar100_bs128_20e_1gpu_ea09696b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,completed,0,129.4071271569992,8.044537715992192,smact,0.1885,0.1805,0.008000000000000007,0.04432132963988924,0.2306499999999999,0.24225,0.011600000000000082,0.04788441692466495,0.1118437650335369,0.1100100496915534,0.0018337153419834967,0.016668616613890047,0.1656234412583842,0.1658534739613499,0.0002300327029656768,0.0013869634290523398,0.0490961538461538,0.0487307692307692,0.00036538461538460076,0.007498026835043114
22,solo_0023_mobilenet_cifar100_bs64_20e_1gpu_edfd5f73,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_20e_1gpu.yaml,completed,0,442.8693032099982,8.257337496004766,drama,0.0033584905660377,0.0030166666666666,0.00034182389937109994,0.11331178984677598,0.004,0.003,0.001,0.3333333333333333,0.004,0.004,0.0,0.0,0.0032237600141257,0.0031128912345556,0.00011086877957009996,0.035616014571716224,0.0036455626450408,0.0032823894753055,0.0003631731697353001,0.1106429241464402
43,solo_0044_vgg16_imagenet_bs128_1gpu_e1cef0f0,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,completed,0,2699.7760615300213,9.920411373022944,smocc,0.2757045454545454,0.2819374999999999,0.006232954545454472,0.022107575421696207,0.429,0.4245,0.004500000000000004,0.010600706713780928,0.45155,0.444,0.007550000000000001,0.017004504504504508,0.2404295936412167,0.2448786955332563,0.00444910189203962,0.01816859519914994,0.3491710347739405,0.348829048883314,0.0003419858906265061,0.0009803824874140656
20,solo_0021_mobilenet_cifar100_bs32_20e_1gpu_8d24accc,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,completed,0,889.9287201609986,8.240963143005501,smocc,0.025125,0.025951871657754,0.000826871657753997,0.0318617350092721,0.035,0.034,0.0010000000000000009,0.029411764705882377,0.051,0.051,0.0,0.0,0.0224962826507166,0.0213246331253115,0.0011716495254051017,0.054943478676517055,0.0334053206626791,0.0330691261957663,0.0003361944669127981,0.01016641519109264
36,solo_0037_resnet34_cifar100_bs32_50e_1gpu_2908fa0d,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,completed,0,2037.3396947460133,8.012970587995369,smact,0.1182291666666666,0.1183999999999999,0.00017083333333330064,0.0014428490990988244,0.1775,0.177,0.0005000000000000004,0.0028248587570621495,0.1943,0.197,0.002700000000000008,0.013705583756345218,0.1042691493754267,0.1032276252220236,0.0010415241534030978,0.010089587464237128,0.1485745790105233,0.1489069063055059,0.00033232729498261504,0.002231778923005716
4,solo_0005_efficientnet_cifar100_bs128_50e_1gpu_a53edb55,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_50e_1gpu.yaml,completed,0,743.0549465229997,8.166140499000903,drama,0.0201666666666666,0.0191306532663316,0.001036013400335,0.054154627440679184,0.021,0.02,0.0010000000000000009,0.050000000000000044,0.025,0.025,0.0,0.0,0.0185523479309106,0.0192735641459218,0.0007212162150112,0.03741997118700052,0.0211797536493943,0.0208510543530633,0.0003286992963309997,0.01576415709082401
29,solo_0030_resnet18_cifar100_bs32_20e_1gpu_4d4f6e06,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,completed,0,459.1254143360129,8.04296372801764,drama,0.0524117647058823,0.0515176470588235,0.0008941176470587953,0.017355560630280348,0.054,0.052,0.0020000000000000018,0.0384615384615385,0.0645,0.0665499999999999,0.002049999999999899,0.03080390683696322,0.0532471870246608,0.0528183279635311,0.0004288590611297022,0.008119512253886792,0.0560397379326357,0.0557214937555886,0.0003182441770470945,0.005711336067963471
39,solo_0040_resnet50_imagenet_bs128_1gpu_df14c21b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,completed,0,1888.4860170830216,9.120920926012332,smocc,0.2498723404255319,0.2518141025641026,0.0019417621385706685,0.007711093694906811,0.371,0.365,0.006000000000000005,0.016438356164383577,0.4099,0.4105,0.0005999999999999894,0.0014616321559074042,0.2632268349901245,0.2679472341322682,0.004720399142143672,0.017616898183071064,0.3234997938539141,0.3238153341740927,0.0003155403201786089,0.000974445268268133
19,solo_0020_mobilenet_cifar100_bs128_50e_1gpu_e0e4eb09,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,completed,0,560.9175308249833,8.070553872996243,drama,0.0046666666666666,0.0047210526315789,5.438596491229991e-05,0.01151988108510266,0.004,0.004,0.0,0.0,0.006,0.007,0.001,0.14285714285714285,0.0048006796988528,0.0048275693940576,2.6889695204800404e-05,0.005570027690932778,0.0048668365913798,0.0051371555064091,0.00027031891502929915,0.05262034888608104
21,solo_0022_mobilenet_cifar100_bs32_50e_1gpu_694799e7,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_50e_1gpu.yaml,completed,0,2210.645170892996,8.183774987002835,drama,0.0019464285714285,0.0019731182795698,2.668970814129982e-05,0.013526664071613077,0.002,0.002,0.0,0.0,0.002,0.003,0.001,0.3333333333333333,0.0019563780809802,0.0019976685229651,4.1290441984899885e-05,0.02066931601025244,0.0019757016631022,0.0022426967006337,0.00026699503753149995,0.11905088969723698
27,solo_0028_resnet18_cifar100_bs128_20e_1gpu_ea09696b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,completed,0,129.4071271569992,8.044537715992192,drama,0.0755,0.0745,0.0010000000000000009,0.01342281879194632,0.0868999999999999,0.0875,0.0006000000000001005,0.006857142857144006,0.0653804104432002,0.0637443023010856,0.001636108142114595,0.025666735426590922,0.0738874103031077,0.0733303063445021,0.0005571039586056009,0.007597185752754863,0.1656234412583842,0.1658534739613499,0.0002300327029656768,0.0013869634290523398
45,solo_0046_vgg16_imagenet_bs64_1gpu_f11b3388,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,completed,0,2819.895131361991,10.013985247001983,smact,0.5513170731707316,0.5549999999999999,0.003682926829268296,0.006635904196879813,0.834,0.834,0.0,0.0,0.848,0.8452,0.0028000000000000247,0.0033128253667771236,0.4812507658002944,0.4812271247474284,2.364105286600804e-05,4.912660082994287e-05,0.6786419597427565,0.678856781186857,0.00021482144410045478,0.00031644589853677054
5,solo_0006_efficientnet_cifar100_bs32_20e_1gpu_8158ccb6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_20e_1gpu.yaml,completed,0,1188.912080248003,8.10042982599407,drama,0.00805,0.007585,0.00046500000000000014,0.06130520764667108,0.008,0.008,0.0,0.0,0.009,0.009,0.0,0.0,0.0073963417680532,0.0070471483867737,0.00034919338127949954,0.04955101866946298,0.0081115854420133,0.0079080370966934,0.00020354834531990072,0.025739427222086594
27,solo_0028_resnet18_cifar100_bs128_20e_1gpu_ea09696b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,completed,0,129.4071271569992,8.044537715992192,smocc,0.0715,0.068,0.0034999999999999892,0.051470588235293956,0.0866999999999999,0.0915,0.004800000000000096,0.05245901639344367,0.041714422053006,0.0407045139283533,0.0010099081246527017,0.024810715745931952,0.0622526439747899,0.0622338207897806,1.882318500930069e-05,0.0003024590933101064,0.0677692307692307,0.067576923076923,0.00019230769230769995,0.0028457598178714878
25,solo_0026_mobilenet_imagenet_bs32_1gpu_82726bec,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,completed,0,1662.355169040995,8.3522559349949,smocc,0.156811320754717,0.1544067796610169,0.0024045410937000855,0.015572768883458297,0.227,0.229,0.0020000000000000018,0.00873362445414848,0.2422,0.2451999999999999,0.0029999999999998916,0.012234910277324196,0.1687223396775146,0.1654755539471748,0.0032467857303397907,0.019620938881257776,0.1986834151080579,0.1985205834020479,0.00016283170601000263,0.0008202258084252784
33,solo_0034_resnet34_cifar100_bs128_20e_1gpu_af334164,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,completed,0,214.0744879170088,8.06878148499527,smocc,0.05082,0.0512951807228915,0.00047518072289150226,0.00926365237815496,0.0705,0.0715,0.0010000000000000009,0.013986013986014,0.09455,0.094,0.0005499999999999949,0.00585106382978718,0.0451213908264162,0.0437051296022729,0.0014162612241432962,0.032404919903718646,0.065247847706604,0.0651250775812911,0.00012277012531289322,0.0018851436324148377
37,solo_0038_resnet34_cifar100_bs64_20e_1gpu_53da0e3f,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,completed,0,386.8545061420009,8.031420521001564,smocc,0.0468333333333333,0.04649375,0.00033958333333330287,0.007303849083657543,0.0665,0.066,0.0005000000000000004,0.007575757575757582,0.08,0.0800499999999999,4.999999999989735e-05,0.0006246096189868509,0.0519035533996616,0.0531784286907769,0.0012748752911153002,0.023973541951163566,0.0613092216832487,0.0614305446726942,0.00012132298944550479,0.0019749619687066313
18,solo_0019_mobilenet_cifar100_bs128_20e_1gpu_33b22eca,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,completed,0,225.59271524401265,8.107325668999692,drama,0.0043448275862068,0.0044712041884816,0.00012637660227479957,0.028264556246472047,0.004,0.004,0.0,0.0,0.006,0.006,0.0,0.0,0.0043266558442273,0.0046096831183382,0.0002830272741109006,0.061398423024993626,0.0046678708576085,0.0047702218267049,0.00010235096909639967,0.02145622841340695
20,solo_0021_mobilenet_cifar100_bs32_20e_1gpu_8d24accc,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,completed,0,889.9287201609986,8.240963143005501,drama,0.0019285714285714,0.0017914438502673,0.00013712757830410005,0.07654584221751597,0.002,0.002,0.0,0.0,0.002,0.002,0.0,0.0,0.0019117539083656,0.0017337172267531,0.00017803668161249986,0.10269072652979654,0.0019600813342342,0.0018812902692551,7.879106497909994e-05,0.04188139718082813
45,solo_0046_vgg16_imagenet_bs64_1gpu_f11b3388,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,completed,0,2819.895131361991,10.013985247001983,drama,0.4194634146341462,0.423014598540146,0.0035511839059997885,0.008394944094731438,0.427,0.425,0.0020000000000000018,0.00470588235294118,0.434,0.433,0.0010000000000000009,0.002309468822170903,0.3861822669892858,0.3853405532324126,0.0008417137568731969,0.0021843373343722,0.416661420405858,0.4165887879431396,7.263246271843604e-05,0.00017435049819043542
