workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_aegis_profile_risk_full,drama_ewma_full,drama_max_full,drama_mean_full,drama_median_full,drama_mode_full,drama_p95_full,drama_profile_stat_score_full,gpu_memory_peak_mib_peak_full,smact_aegis_profile_risk_full,smact_ewma_full,smact_max_full,smact_mean_full,smact_median_full,smact_mode_full,smact_p95_full,smact_profile_stat_score_full,smocc_aegis_profile_risk_full,smocc_ewma_full,smocc_max_full,smocc_mean_full,smocc_median_full,smocc_mode_full,smocc_p95_full,smocc_profile_stat_score_full,coarse_resource_label
mobilenet_cifar100_bs32_50e_1gpu,2026-05-01_04-30-03_5aebaa38,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_50e_1gpu.yaml,1,single,2038.8,2042.09,0,590.0,0.0148,0.0021032450754715,0.0016087314399741,0.003,0.0018042488619119,0.002,0.002,0.003,0.002201062215477975,592.0,0.0865621483462953,0.0731044355703102,0.131,0.083144157814871,0.083,0.102,0.107,0.09978603945371775,0.0423647663462926,0.036221584353304,0.067,0.0412374810318664,0.037,0.052,0.055,0.0493093702579666,light
mobilenet_cifar100_bs64_20e_1gpu,2026-05-01_05-04-11_a5c47ecb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_20e_1gpu.yaml,1,single,414.75,418.09,0,598.0,0.0253,0.00307707425635915,0.0024263782062485,0.005,0.0028819188191881,0.003,0.004,0.004,0.003720479704797025,602.0,0.11519033812997857,0.0967060019664088,0.156,0.1140553505535055,0.103,0.099,0.147,0.11801383763837638,0.06129344417503255,0.0505427803901671,0.084,0.0596309963099631,0.055,0.054,0.08,0.06315774907749078,light
mobilenet_cifar100_bs64_50e_1gpu,2026-05-01_05-11-15_2f594179,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,1,single,966.53,969.78,0,598.0,0.0253,0.003707531641552675,0.002701145674491,0.005,0.0031289808917197,0.004,0.004,0.005,0.004032245222929925,602.0,0.12467964715418389,0.1026596714192834,0.175,0.1190589171974522,0.13,0.144,0.147,0.14201472929936304,0.06662973202104955,0.0540030045173193,0.095,0.0625159235668789,0.07,0.078,0.08,0.07637898089171972,light
mobilenet_imagenet_bs128_1gpu,2026-05-01_05-27-30_eff95151,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,1,single,1548.6,1552.79,0,11336.0,9.4591,0.3085297280233672,0.2467855787601356,0.39,0.2953333333333333,0.32,0.32,0.372,0.3313333333333333,11602.0,0.5150906000187838,0.4119016721057863,0.65,0.4924607279693487,0.534,0.0,0.622,0.4191151819923372,0.27759255356619783,0.2229497161805001,0.355,0.2654204980842912,0.286,0.287,0.336,0.29835512452107277,light
mobilenet_imagenet_bs32_1gpu,2026-05-01_05-53-28_be74790b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,1,single,1666.15,1670.26,0,3352.0,2.3684,0.22803684859821466,0.1928844710417001,0.276,0.2312629233511586,0.24,0.239,0.248,0.24656573083778965,3356.0,0.4525882463444125,0.3858431814560815,0.546,0.4595098039215686,0.474,0.476,0.491,0.48887745098039215,0.22191992945977712,0.1902340850405345,0.269,0.225445632798574,0.232,0.232,0.24,0.2396114081996435,light
mobilenet_imagenet_bs64_1gpu,2026-05-01_06-21-24_05adeecb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,1,single,1536.12,1540.34,0,6032.0,4.732,0.2864411398154812,0.235202240421345,0.341,0.2815623188405797,0.302,0.316,0.327,0.3101405797101449,6164.0,0.5071870818012614,0.4188222402485237,0.603,0.4986260869565217,0.534,0.531,0.5772999999999999,0.5416565217391305,0.26642563779413364,0.2209450632538292,0.318,0.2617574879227053,0.279,0.291,0.304,0.2874393719806763,light
resnet18_cifar100_bs128_20e_1gpu,2026-05-01_06-47-09_276041f2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,1,single,124.92,128.09,0,858.0,0.0911,0.0685642324390767,0.0525006079172264,0.109,0.0613563218390804,0.074,0.078,0.0864,0.0805890804597701,852.0,0.19609463587416126,0.1536509572897485,0.319,0.1768275862068965,0.209,0.214,0.2449,0.22970689655172413,0.07400256669534602,0.057719462183683,0.12,0.0663908045977011,0.079,0.081,0.0929,0.08659770114942528,light
resnet18_cifar100_bs128_50e_1gpu,2026-05-01_06-49-23_0a98d914,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,1,single,303.77,306.79,0,858.0,0.0911,0.07391626446295385,0.054985347706888,0.106,0.0645797101449275,0.076,0.078,0.1000999999999999,0.08114492753623187,852.0,0.20382963399389892,0.1616238499852578,0.269,0.1872946859903381,0.211,0.218,0.2553999999999998,0.22132367149758453,0.07620225932068442,0.0597486508093079,0.102,0.0695603864734299,0.079,0.082,0.0964999999999999,0.08314009661835747,light
resnet18_cifar100_bs32_20e_1gpu,2026-05-01_06-54-35_a2b2e9d4,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,1,single,460.29,463.31,0,788.0,0.0527,0.0518491036409709,0.042412204037568,0.09,0.0494342105263157,0.048,0.047,0.0675499999999999,0.05860855263157892,790.0,0.17623985284107516,0.1509396745221954,0.233,0.1730197368421052,0.182,0.186,0.199,0.1935049342105263,0.06456014315803042,0.0550793884215954,0.085,0.0631611842105263,0.067,0.068,0.073,0.07079029605263158,light
resnet18_cifar100_bs32_50e_1gpu,2026-05-01_07-02-24_fabbfa65,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,1,single,1147.33,1150.33,0,788.0,0.0527,0.0506605587684109,0.0430144205041072,0.088,0.0496278145695364,0.048,0.047,0.062,0.0581569536423841,790.0,0.17605952302833405,0.1512169000603561,0.253,0.1740211920529801,0.184,0.189,0.195,0.20000529801324501,0.0641899815722376,0.0552009858915994,0.093,0.063558940397351,0.067,0.069,0.071,0.07313973509933774,light
