workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_profile_stat_score_200s,gpu_memory_peak_mib_peak_200s,smact_profile_stat_score_200s,smocc_profile_stat_score_200s,smact_profile_stat_score_200s_normalized,smocc_profile_stat_score_200s_normalized,drama_profile_stat_score_200s_normalized,gpu_memory_peak_mib_peak_200s_normalized,lucid_style_pressure_score_200s,lucid_style_ss_200s,lucid_style_class_200s
mobilenet_imagenet_bs32_1gpu,2026-05-01_05-53-28_be74790b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,1,single,1666.15,1670.26,0,3352.0,2.3684,0.24887592592592592,3354.0,0.4936333333333333,0.2418685185185185,0.5787918993695167,0.49737017627170854,0.47628671954398244,0.11234675420379178,0.5787918993695167,1,Medium
mobilenet_imagenet_bs64_1gpu,2026-05-01_06-21-24_05adeecb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,1,single,1536.12,1540.34,0,6032.0,4.732,0.31114444444444445,6162.0,0.5436574074074074,0.28491481481481484,0.6374458169484243,0.5858891125428375,0.59545320101747,0.20640450190929188,0.6374458169484243,1,Medium
resnet18_cifar100_bs128_20e_1gpu,2026-05-01_06-47-09_276041f2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,1,single,124.92,128.09,0,858.0,0.0911,0.0805890804597701,852.0,0.22970689655172413,0.08659770114942528,0.26933450797511543,0.17807656055956153,0.154227487533986,0.028538889261070545,0.26933450797511543,1,Medium
resnet18_cifar100_bs128_50e_1gpu,2026-05-01_06-49-23_0a98d914,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,1,single,303.77,306.79,0,858.0,0.0911,0.0810722222222222,852.0,0.2210611111111111,0.0836611111111111,0.25919720516591754,0.17203785691205795,0.15515210089004636,0.028538889261070545,0.25919720516591754,1,Medium
resnet18_cifar100_bs32_20e_1gpu,2026-05-01_06-54-35_a2b2e9d4,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,1,single,460.29,463.31,0,788.0,0.0527,0.05359090909090908,790.0,0.18451325757575757,0.0674337121212121,0.2163443422468693,0.13866838681535557,0.10255969191606698,0.026462115629396397,0.2163443422468693,0,Tiny
resnet18_cifar100_bs32_50e_1gpu,2026-05-01_07-02-24_fabbfa65,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,1,single,1147.33,1150.33,0,788.0,0.0527,0.05756628787878787,790.0,0.1989526515151515,0.0729469696969697,0.2332747310184133,0.1500056617491992,0.11016757972112158,0.026462115629396397,0.2332747310184133,0,Tiny
resnet18_cifar100_bs64_20e_1gpu,2026-05-01_07-21-40_dc196945,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,1,single,239.16,242.17,0,796.0,0.0652,0.060473684210526304,798.0,0.18831578947368421,0.07090601503759397,0.22080286340214136,0.1458087121630605,0.11573161431428693,0.026730086420580158,0.22080286340214136,0,Tiny
resnet18_cifar100_bs64_50e_1gpu,2026-05-01_07-25-48_cbc5774e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,1,single,600.67,603.72,0,796.0,0.0652,0.059347744360902246,798.0,0.18846804511278195,0.07089661654135337,0.22098138524131303,0.14578938541578265,0.11357684504367092,0.026730086420580158,0.22098138524131303,0,Tiny
resnet34_cifar100_bs128_20e_1gpu,2026-05-01_07-35-57_67ce5665,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,1,single,188.74,192.12,0,1074.0,0.1419,0.07682884615384615,1076.0,0.23290384615384616,0.08978846153846153,0.27308297552674116,0.18463793145171523,0.14703133284115197,0.03604207141421585,0.27308297552674116,1,Medium
resnet34_cifar100_bs128_50e_1gpu,2026-05-01_07-39-14_9b62aa8c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,1,single,483.65,487.07,0,1074.0,0.1419,0.07869814814814813,1076.0,0.2506111111111111,0.09493333333333333,0.29384498818915183,0.1952176704238825,0.1506087126595925,0.03604207141421585,0.29384498818915183,1,Medium
resnet34_cifar100_bs32_20e_1gpu,2026-05-01_07-47-27_b77f0300,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,1,single,743.21,746.49,0,1002.0,0.0921,0.06429734848484847,1004.0,0.2085,0.08296401515151515,0.24446912894566322,0.1706043725444924,0.1230491582152445,0.033630334293562,0.24446912894566322,1,Medium
resnet34_cifar100_bs32_50e_1gpu,2026-05-01_07-59-59_0fe794d3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,1,single,1921.1,1924.56,0,1002.0,0.0921,0.06297348484848483,1004.0,0.19829545454545455,0.081125,0.23250415849693828,0.1668226844782739,0.12051561196668177,0.033630334293562,0.23250415849693828,0,Tiny
