workload_id,run_id,spec_path,run_dir,gpu_count,cuda_visible_devices,assigned_gpu_a_index,assigned_gpu_b_index,assigned_gpu_a_uuid,assigned_gpu_b_uuid,elapsed_seconds_index,elapsed_seconds_time_json,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,summary_exists,summary_path,faketensor_path,drama_max_200s,drama_max_full,drama_mean_200s,drama_mean_full,drama_median_200s,drama_median_full,drama_mode_200s,drama_mode_full,fp16a_max_200s,fp16a_max_full,fp16a_mean_200s,fp16a_mean_full,fp16a_median_200s,fp16a_median_full,fp16a_mode_200s,fp16a_mode_full,fp32a_max_200s,fp32a_max_full,fp32a_mean_200s,fp32a_mean_full,fp32a_median_200s,fp32a_median_full,fp32a_mode_200s,fp32a_mode_full,fp64a_max_200s,fp64a_max_full,fp64a_mean_200s,fp64a_mean_full,fp64a_median_200s,fp64a_median_full,fp64a_mode_200s,fp64a_mode_full,gpu_memory_peak_200s_mib,gpu_memory_peak_full_mib,gputl_max_200s,gputl_max_full,gputl_mean_200s,gputl_mean_full,gputl_median_200s,gputl_median_full,gputl_mode_200s,gputl_mode_full,gract_max_200s,gract_max_full,gract_mean_200s,gract_mean_full,gract_median_200s,gract_median_full,gract_mode_200s,gract_mode_full,mcutl_max_200s,mcutl_max_full,mcutl_mean_200s,mcutl_mean_full,mcutl_median_200s,mcutl_median_full,mcutl_mode_200s,mcutl_mode_full,nvlrx_max_200s,nvlrx_max_full,nvlrx_mean_200s,nvlrx_mean_full,nvlrx_median_200s,nvlrx_median_full,nvlrx_mode_200s,nvlrx_mode_full,nvltx_max_200s,nvltx_max_full,nvltx_mean_200s,nvltx_mean_full,nvltx_median_200s,nvltx_median_full,nvltx_mode_200s,nvltx_mode_full,pcirx_max_200s,pcirx_max_full,pcirx_mean_200s,pcirx_mean_full,pcirx_median_200s,pcirx_median_full,pcirx_mode_200s,pcirx_mode_full,pcitx_max_200s,pcitx_max_full,pcitx_mean_200s,pcitx_mean_full,pcitx_median_200s,pcitx_median_full,pcitx_mode_200s,pcitx_mode_full,power_max_200s,power_max_full,power_mean_200s,power_mean_full,power_median_200s,power_median_full,power_mode_200s,power_mode_full,smact_max_200s,smact_max_full,smact_mean_200s,smact_mean_full,smact_median_200s,smact_median_full,smact_mode_200s,smact_mode_full,smocc_max_200s,smocc_max_full,smocc_mean_200s,smocc_mean_full,smocc_median_200s,smocc_median_full,smocc_mode_200s,smocc_mode_full,tenso_max_200s,tenso_max_full,tenso_mean_200s,tenso_mean_full,tenso_median_200s,tenso_median_full,tenso_mode_200s,tenso_mode_full,totec_delta_j,totec_delta_mj
resnet34_cifar100_bs128_50e_1gpu,2026-05-01_07-39-14_9b62aa8c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs128_50e_1gpu/2026-05-01_07-39-14_9b62aa8c,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,492.408846,492.4088455660094,483.65,487.07,0,1074.0,0.1419,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs128_50e_1gpu/2026-05-01_07-39-14_9b62aa8c/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs128_50e_1gpu/2026-05-01_07-39-14_9b62aa8c/artifacts/faketensor/faketensor.txt,0.114,0.114,0.07268888888888889,0.06824,0.066,0.064,0.063,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,1076.0,57.0,70.0,39.08888888888889,37.612307692307695,40.0,38.0,42.0,39.0,0.61,0.61,0.3848074074074074,0.3672523076923077,0.393,0.38,0.414,0.38,15.0,15.0,9.577777777777778,8.901538461538461,9.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444998762.0,456519206.0,156407379.62222221,139862405.64923078,158140672.0,117547265.0,,,56759408.0,58149234.0,22616656.533333335,20386812.08,23156280.0,17659866.0,,,131.837,131.837,98.1857111111111,92.93432615384614,103.53,83.838,114.125,114.125,0.341,0.341,0.2148,0.20424615384615383,0.215,0.208,0.234,0.208,0.119,0.119,0.08368148148148148,0.0798553846153846,0.084,0.082,0.094,0.082,0.027,0.027,0.018918518518518522,0.018209230769230766,0.02,0.02,0.02,0.02,47560.649,47560649.0
resnet34_cifar100_bs32_20e_1gpu,2026-05-01_07-47-27_b77f0300,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs32_20e_1gpu/2026-05-01_07-47-27_b77f0300,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,751.660058,751.6600582640094,743.21,746.49,0,1002.0,0.0921,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs32_20e_1gpu/2026-05-01_07-47-27_b77f0300/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs32_20e_1gpu/2026-05-01_07-47-27_b77f0300/artifacts/faketensor/faketensor.txt,0.095,0.098,0.05943181818181819,0.057028629856850734,0.0525,0.051,0.051,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1004.0,43.0,44.0,36.75757575757576,36.79550102249489,38.0,38.0,39.0,39.0,0.552,0.552,0.3740151515151515,0.3721022494887526,0.386,0.385,0.394,0.391,12.0,13.0,7.5227272727272725,7.282208588957055,7.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168916516.0,173343827.0,69542405.18939394,67513848.28425358,57551156.5,55613659.0,,,26270118.0,26912765.0,12536662.568181818,12150921.871165644,10816738.0,10320123.0,,,109.741,114.125,73.39417424242424,72.73222494887527,69.58500000000001,67.05,62.579,62.339,0.273,0.273,0.18171969696969698,0.1799447852760736,0.1855,0.185,0.197,0.197,0.109,0.109,0.07191666666666668,0.07107975460122698,0.073,0.073,0.079,0.079,0.01,0.01,0.006886363636363636,0.0069079754601227015,0.007,0.007,0.007,0.007,56698.791,56698791.0
resnet34_cifar100_bs32_50e_1gpu,2026-05-01_07-59-59_0fe794d3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs32_50e_1gpu/2026-05-01_07-59-59_0fe794d3,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,1929.850329,1929.8503288999927,1921.1,1924.56,0,1002.0,0.0921,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs32_50e_1gpu/2026-05-01_07-59-59_0fe794d3/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs32_50e_1gpu/2026-05-01_07-59-59_0fe794d3/artifacts/faketensor/faketensor.txt,0.097,0.098,0.057992424242424234,0.05522777777777777,0.0505,0.051,0.048,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1004.0,48.0,71.0,36.49242424242424,36.903174603174605,38.0,38.0,38.0,39.0,0.517,0.671,0.37372727272727274,0.3700833333333333,0.383,0.383,0.391,0.386,12.0,13.0,7.265151515151516,7.0817460317460315,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171337002.0,174653922.0,68244181.0,65137977.440476194,55133066.0,55346692.0,,,25755610.0,26649678.0,12270277.848484848,11737700.18968254,10315408.5,10258914.0,,,109.741,114.652,72.77769696969696,71.24253253968254,66.89099999999999,66.04,63.108,62.339,0.257,0.257,0.18116666666666667,0.17835634920634919,0.184,0.184,0.174,0.184,0.103,0.103,0.0716969696969697,0.07033412698412699,0.072,0.072,0.079,0.072,0.01,0.015,0.006946969696969696,0.006891269841269841,0.007,0.007,0.007,0.007,143486.6,143486600.0
resnet34_cifar100_bs64_20e_1gpu,2026-05-01_08-32-08_973a2d99,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs64_20e_1gpu/2026-05-01_08-32-08_973a2d99,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,378.981126,378.9811261630093,370.15,373.51,0,1016.0,0.1082,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs64_20e_1gpu/2026-05-01_08-32-08_973a2d99/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs64_20e_1gpu/2026-05-01_08-32-08_973a2d99/artifacts/faketensor/faketensor.txt,0.096,0.096,0.06012781954887218,0.05917004048582997,0.055,0.054,0.077,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1018.0,74.0,74.0,36.30827067669173,36.11336032388664,38.0,38.0,39.0,39.0,0.541,0.541,0.3674661654135339,0.36625101214574896,0.383,0.382,0.381,0.387,13.0,13.0,7.7218045112781954,7.506072874493927,7.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256516078.0,256516078.0,92195944.69924812,90838678.79757085,76506612.0,74811187.0,,,35131114.0,35131114.0,15096358.285714285,14846988.935222672,12904456.0,12836183.0,,,115.186,115.952,81.03872180451127,79.97966396761133,78.577,70.974,65.744,65.744,0.234,0.242,0.1799924812030075,0.17904858299595142,0.184,0.184,0.183,0.183,0.095,0.097,0.07225563909774435,0.07176113360323887,0.074,0.073,0.073,0.073,0.017,0.017,0.011774436090225562,0.01176923076923077,0.012,0.012,0.013,0.013,31211.989,31211989.0
resnet34_cifar100_bs64_50e_1gpu,2026-05-01_08-38-27_f49c74be,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs64_50e_1gpu/2026-05-01_08-38-27_f49c74be,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,1011.342085,1011.3420848120004,1002.53,1005.9,0,1016.0,0.1082,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs64_50e_1gpu/2026-05-01_08-38-27_f49c74be/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet34_cifar100_bs64_50e_1gpu/2026-05-01_08-38-27_f49c74be/artifacts/faketensor/faketensor.txt,0.097,0.098,0.05250375939849623,0.054146487294469366,0.053,0.053,0.053,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1018.0,64.0,72.0,34.54135338345865,36.05680119581465,38.0,38.0,39.0,39.0,0.512,0.67,0.34739097744360903,0.360288490284006,0.381,0.382,0.382,0.386,12.0,13.0,6.654135338345864,6.910313901345291,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302090989.0,302090989.0,82172000.06015037,83607279.27055307,72880279.0,72928111.0,,,56903702.0,56903702.0,13556430.87218045,13697225.266068758,12167120.0,12268156.0,,,109.214,114.898,74.62569924812031,74.774865470852,68.115,68.036,66.732,65.744,0.243,0.293,0.16844360902255637,0.1745470852017937,0.183,0.183,0.182,0.184,0.096,0.096,0.06731578947368422,0.06960538116591929,0.073,0.073,0.073,0.074,0.018,0.021,0.011338345864661654,0.01174439461883408,0.012,0.012,0.013,0.013,79218.549,79218549.0
resnet50_imagenet_bs128_1gpu,2026-05-01_08-55-19_6c435383,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs128_1gpu/2026-05-01_08-55-19_6c435383,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,1876.398576,1876.398575818006,1866.64,1870.75,0,13236.0,10.416,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs128_1gpu/2026-05-01_08-55-19_6c435383/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs128_1gpu/2026-05-01_08-55-19_6c435383/artifacts/faketensor/faketensor.txt,0.574,0.58,0.5129473684210527,0.5023537964458804,0.51,0.506,0.501,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13238.0,13238.0,86.0,86.0,82.97744360902256,80.36510500807755,85.0,84.0,85.0,84.0,0.884,0.888,0.7918195488721803,0.7759668820678514,0.784,0.781,0.764,0.749,71.0,71.0,66.92481203007519,64.47253634894992,69.0,67.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718536818.0,1360971346.0,517472749.4962406,515867408.588853,580443673.0,584907264.5,,,83123943.0,153683637.0,61678201.64661654,61392511.52423263,69308638.0,69392872.0,,,294.452,298.06,231.03081203007517,226.8033126009693,251.547,252.032,248.186,292.143,0.815,0.817,0.7251052631578947,0.7110218093699515,0.718,0.715,0.804,0.683,0.425,0.426,0.37583458646616547,0.3689087237479806,0.371,0.371,0.359,0.353,0.153,0.154,0.12146616541353385,0.11969386106623588,0.123,0.124,0.097,0.096,430180.777,430180777.0
resnet50_imagenet_bs32_1gpu,2026-05-01_09-26-35_d06673fa,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs32_1gpu/2026-05-01_09-26-35_d06673fa,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,2097.261235,2097.261234603997,2087.6,2091.71,0,3934.0,2.6099,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs32_1gpu/2026-05-01_09-26-35_d06673fa/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs32_1gpu/2026-05-01_09-26-35_d06673fa/artifacts/faketensor/faketensor.txt,0.451,0.451,0.4147164179104478,0.42063285714285714,0.434,0.43,0.439,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,3944.0,82.0,82.0,77.42537313432835,78.29785714285714,81.0,80.0,81.0,80.0,0.818,0.818,0.7517985074626866,0.7627728571428571,0.787,0.78,0.796,0.778,57.0,57.0,53.05223880597015,53.75,56.0,55.0,56.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531789128.0,715794077.0,451524126.6119403,468015980.06785715,474286818.0,469113204.5,,,64482046.0,81831537.0,54961343.78358209,56858144.58214286,58139189.0,57229332.5,,,281.273,283.87,225.36555223880598,230.44479,235.3655,239.38,276.081,276.607,0.699,0.699,0.6415074626865673,0.6509464285714286,0.6715,0.665,0.0,0.663,0.339,0.339,0.31080597014925376,0.315985,0.325,0.322,0.329,0.321,0.115,0.115,0.10367910447761194,0.10510714285714286,0.109,0.107,0.111,0.107,494565.64,494565640.0
resnet50_imagenet_bs64_1gpu,2026-05-01_10-01-33_6458f79c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs64_1gpu/2026-05-01_10-01-33_6458f79c,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,1956.947225,1956.947225440992,1946.88,1951.05,0,7106.0,5.2119,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs64_1gpu/2026-05-01_10-01-33_6458f79c/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/resnet50_imagenet_bs64_1gpu/2026-05-01_10-01-33_6458f79c/artifacts/faketensor/faketensor.txt,0.513,0.523,0.46436842105263154,0.4708520801232665,0.485,0.483,0.482,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7118.0,7118.0,84.0,84.0,77.74436090225564,78.90292758089369,82.0,82.0,83.0,83.0,0.836,0.851,0.7587819548872181,0.7696795069337443,0.793,0.79,0.793,0.793,65.0,65.0,58.849624060150376,59.98998459167951,62.0,62.0,64.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619123804.0,824772991.0,473483123.4962406,491509043.5107858,487293843.0,489480201.0,,,73228319.0,93604984.0,56905080.44360902,58949975.3844376,58616466.0,58784407.5,,58520379.0,293.926,298.593,220.530007518797,228.6429476117103,247.127,253.914,53.141,288.775,0.747,0.759,0.6755563909774436,0.6855392912172573,0.705,0.703,0.701,0.698,0.378,0.386,0.34184210526315795,0.3475300462249614,0.357,0.356,0.356,0.357,0.13,0.13,0.11230075187969925,0.11404006163328197,0.117,0.117,0.117,0.117,456493.377,456493377.0
unet_voc_1gpu,2026-05-01_10-34-10_3eeb5b93,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/unet_voc_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/unet_voc_1gpu/2026-05-01_10-34-10_3eeb5b93,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,1886.510191,1886.510190555011,1878.16,1880.22,0,9910.0,3.3243,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/unet_voc_1gpu/2026-05-01_10-34-10_3eeb5b93/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/unet_voc_1gpu/2026-05-01_10-34-10_3eeb5b93/artifacts/faketensor/faketensor.txt,0.468,0.469,0.352134328358209,0.36760745440126885,0.403,0.403,0.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5636.0,5636.0,100.0,100.0,84.20149253731343,88.19825535289453,99.0,99.0,99.0,99.0,0.974,0.975,0.801731343283582,0.836971451229183,0.961,0.962,0.0,0.0,60.0,60.0,44.8955223880597,47.43774781919112,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213050639.0,2222010816.0,817353865.1940298,844978522.29659,670892119.0,656587883.0,,,251168804.0,251597455.0,95063716.0522388,98240484.47739889,79303971.5,77929241.0,,81404001.0,284.116,284.355,227.1851119402985,233.74878271213325,247.4155,247.704,78.393,78.393,0.798,0.801,0.6109402985074628,0.6363037272006343,0.703,0.701,0.0,0.0,0.459,0.46,0.3039179104477612,0.31769706582077717,0.332,0.333,0.0,0.333,0.153,0.157,0.11913432835820896,0.1229175257731959,0.1385,0.137,0.0,0.0,446216.952,446216952.0
vgg16_imagenet_bs128_1gpu,2026-05-01_18-44-19_d39016c2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs128_1gpu/2026-05-01_18-44-19_d39016c2,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,2678.889264,2678.889264258003,2668.29,2673.42,0,21864.0,9.6625,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs128_1gpu/2026-05-01_18-44-19_d39016c2/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs128_1gpu/2026-05-01_18-44-19_d39016c2/artifacts/faketensor/faketensor.txt,0.453,0.455,0.3962330827067669,0.4108287478944413,0.418,0.418,0.423,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21668.0,21668.0,100.0,100.0,82.75187969924812,86.1970802919708,84.0,84.0,84.0,84.0,0.893,0.911,0.8122781954887219,0.8404626614261651,0.864,0.863,0.0,0.867,60.0,61.0,51.16541353383459,53.223469960696235,54.0,53.0,51.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622410942.0,1013354448.0,333638579.2255639,358644415.5480067,323397662.0,327173535.0,,,72780287.0,114488960.0,40201248.180451125,43071766.65749579,39111948.0,39606099.0,,,299.358,301.541,236.6786842105263,240.3301122964627,260.593,259.534,53.429,265.498,0.879,0.895,0.7984436090225564,0.8263155530600785,0.848,0.848,0.0,0.851,0.464,0.467,0.4067518796992481,0.42116732172936555,0.429,0.428,0.0,0.425,0.352,0.358,0.2916917293233083,0.3019825940482875,0.308,0.306,0.0,0.306,648885.966,648885966.0
vgg16_imagenet_bs32_1gpu,2026-05-01_17-03-19_86ae23e6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs32_1gpu/2026-05-01_17-03-19_86ae23e6,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,3043.531692,3043.5316924330255,3032.79,3038.08,0,6684.0,3.0482,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs32_1gpu/2026-05-01_17-03-19_86ae23e6/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs32_1gpu/2026-05-01_17-03-19_86ae23e6/artifacts/faketensor/faketensor.txt,0.457,0.457,0.43808955223880597,0.4358771060455897,0.44,0.44,0.44,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6680.0,6680.0,91.0,92.0,86.13432835820896,86.15906838453915,86.0,86.0,86.0,86.0,0.889,0.892,0.8562611940298508,0.8512373637264619,0.8574999999999999,0.858,0.855,0.855,58.0,59.0,55.61194029850746,55.66451932606541,56.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377364426.0,700412630.0,304096885.95522386,312308478.296333,312042481.5,314922062.5,,,45900580.0,80688272.0,37442065.41044776,38341954.21407334,38499779.0,38865485.0,,,277.666,280.214,250.38968656716412,246.35812586719527,262.516,262.7825,263.961,269.106,0.85,0.854,0.8185671641791045,0.8140153617443013,0.82,0.821,0.824,0.822,0.44,0.441,0.4226194029850746,0.4202512388503469,0.424,0.424,0.424,0.423,0.289,0.292,0.266589552238806,0.2656937561942518,0.2665,0.267,0.265,0.266,752831.715,752831715.0
vgg16_imagenet_bs64_1gpu,2026-05-01_17-57-24_8fde35fb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs64_1gpu/2026-05-01_17-57-24_8fde35fb,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,2814.464369,2814.464369010995,2803.88,2809.21,0,11760.0,5.253,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs64_1gpu/2026-05-01_17-57-24_8fde35fb/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/vgg16_imagenet_bs64_1gpu/2026-05-01_17-57-24_8fde35fb/artifacts/faketensor/faketensor.txt,0.449,0.456,0.4056390977443609,0.4214093097913323,0.427,0.427,0.426,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11776.0,11776.0,92.0,92.0,82.70676691729324,85.89031567683253,87.0,87.0,91.0,91.0,0.899,0.92,0.8127293233082706,0.8443488496522205,0.856,0.858,0.857,0.857,60.0,60.0,51.857142857142854,53.877474585339755,54.0,54.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463452587.0,744927354.0,313845692.8947368,332400371.0090958,326980195.0,326066471.0,,,55030594.0,85135747.0,38163303.06015038,40360438.862493314,39756187.0,39704579.0,,40664250.0,290.558,294.213,233.73454135338343,240.5944901016586,255.987,254.629,51.886,254.39,0.875,0.895,0.7906541353383459,0.8214991974317817,0.833,0.835,0.833,0.835,0.449,0.459,0.4053684210526316,0.4212295345104334,0.427,0.427,0.427,0.427,0.318,0.351,0.2751804511278196,0.28611503477795613,0.288,0.289,0.288,0.289,682169.422,682169422.0
