trace,policy,raw_label,experiment_name,telemetry_file,metric,column,stat,value
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/20260701-201432/OR-LUG/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p95,306.544
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/20260701-201432/OR-LUG/runtime/telemetry/top_data.csv,gpu_memory,free_memory,max,311.0249
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/20260701-201432/OR-LUG/runtime/telemetry/top_data.csv,gpu_memory,used_memory,mean,26.540020790131788
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/20260701-201432/OR-LUG/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p50,24.3643
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/20260701-201432/OR-LUG/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p95,47.95127
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/20260701-201432/OR-LUG/runtime/telemetry/top_data.csv,gpu_memory,used_memory,max,55.3196
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smact,risk_smact_threshold,mean,0.65
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smact,risk_smact_threshold,p50,0.65
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smact,risk_smact_threshold,p95,0.65
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smact,risk_smact_threshold,max,0.65
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smocc,risk_smocc_threshold,mean,0.35
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smocc,risk_smocc_threshold,p50,0.35
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smocc,risk_smocc_threshold,p95,0.35
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,smocc,risk_smocc_threshold,max,0.35
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,drama,risk_drama_threshold,mean,0.5
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,drama,risk_drama_threshold,p50,0.5
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,drama,risk_drama_threshold,p95,0.5
saturn,aegis_lug_thresholded,aegis_lug_thresholded,final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/analysis/run_summary.csv,drama,risk_drama_threshold,max,0.5
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,mean,17638.271181609587
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p50,14153.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p95,40395.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,max,40396.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,mean,41.99253210198526
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p50,42.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p95,79.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,max,85.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,mean,0.5573124688243761
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p50,0.778
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p95,0.991
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,max,0.999
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,mean,0.2596695312611341
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p50,0.307
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p95,0.583
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,max,0.656
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,mean,0.32887888893639466
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p50,0.31
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p95,0.618
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,max,0.643
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,mean,242.58713120127695
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,p50,270.797
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,p95,294.902
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,max,316.932
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,mean,515.7960000000002
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p50,515.796
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p95,515.796
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,max,515.796
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,mean,311.386367807893
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p50,312.7137
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p95,325.34623
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,max,329.0872
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,mean,26.107207348903184
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p50,24.7665
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p95,46.52246
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/20260705-091245/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,max,57.3737
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smact,risk_smact_threshold,mean,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smact,risk_smact_threshold,p50,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smact,risk_smact_threshold,p95,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smact,risk_smact_threshold,max,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smocc,risk_smocc_threshold,mean,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smocc,risk_smocc_threshold,p50,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smocc,risk_smocc_threshold,p95,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,smocc,risk_smocc_threshold,max,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,drama,risk_drama_threshold,mean,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,drama,risk_drama_threshold,p50,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,drama,risk_drama_threshold,p95,999.0
saturn,aegis_magm_no_thresholds,aegis_magm_no_thresholds,runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds,evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__saturn__rep01__or_magm_no_thresholds/analysis/run_summary.csv,drama,risk_drama_threshold,max,999.0
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,mean,18318.469685732154
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p50,17911.0
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p95,40396.0
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,max,40396.0
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,mean,41.778470980032864
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p50,46.0
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p95,76.0
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,max,89.0
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,mean,0.5486481828890536
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p50,0.787
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p95,0.989
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,max,0.998
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,mean,0.25674938557072846
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p50,0.327
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p95,0.533
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,max,0.621
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,mean,0.32653828366999693
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p50,0.364
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p95,0.599
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,max,0.636
saturn,aegis_magm_thresholded,aegis_magm_thresholded,final_representative_evaluation__saturn__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,mean,239.87483677268295
